% f evaluations | g evaluations | best noise-free fitness - Fopt (1.369000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.426548109e+05 +2.051876353e+01 9909999 -4.9350e+00 -1.3259e+00 -3.3726e+00
5 5 +7.953549211e+04 -6.337402660e-01 9909999 -1.3750e+00 -1.4171e+00 -3.3542e+00
9 9 +3.857661879e+04 +3.065946157e+00 9909999 +7.2826e-01 -1.4484e+00 -3.3434e+00
13 13 +1.106074815e+04 +3.423065042e+01 9999999 +2.0877e+00 -1.6634e+00 -3.3387e+00
17 17 +6.690340872e+03 +2.709668216e+01 9999999 +2.3184e+00 -1.6157e+00 -3.3381e+00
21 21 +9.203130225e+02 +1.380862468e+01 9999999 +2.5908e+00 -1.5386e+00 -3.3360e+00
25 25 +7.904389380e+01 +1.366134533e+01 9899099 +2.6254e+00 -1.5140e+00 -3.3365e+00
29 29 +8.615360929e+00 +1.369844542e+01 0000900 +2.6284e+00 -1.5049e+00 -3.3367e+00
33 33 +1.793021636e-02 +1.370793022e+01 0000000 +2.6311e+00 -1.5052e+00 -3.3382e+00
162 162 +1.064401452e-02 +1.370064401e+01 0000000 +2.6307e+00 -1.5063e+00 -3.3384e+00
184 184 +5.814642105e-03 +1.369581464e+01 0000000 +2.6303e+00 -1.5068e+00 -3.3388e+00
194 194 +1.642767122e-03 +1.369164277e+01 0000000 +2.6296e+00 -1.5078e+00 -3.3378e+00
200 200 +1.546448030e-03 +1.369154645e+01 0000000 +2.6296e+00 -1.5078e+00 -3.3376e+00
222 222 +7.359377851e-04 +1.369073594e+01 0000000 +2.6288e+00 -1.5081e+00 -3.3369e+00
227 227 +3.071671314e-04 +1.369030717e+01 0000000 +2.6286e+00 -1.5084e+00 -3.3367e+00
233 233 +1.967636577e-04 +1.369019676e+01 0000000 +2.6285e+00 -1.5084e+00 -3.3365e+00
297 297 +1.023454362e-04 +1.369010235e+01 0000000 +2.6283e+00 -1.5085e+00 -3.3364e+00
306 306 +6.683228057e-05 +1.369006683e+01 0000000 +2.6282e+00 -1.5086e+00 -3.3363e+00
351 351 +6.021564693e-05 +1.369006022e+01 0000000 +2.6283e+00 -1.5086e+00 -3.3363e+00
354 354 +5.809146869e-05 +1.369005809e+01 0000000 +2.6283e+00 -1.5086e+00 -3.3363e+00
