% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.123393100897e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.076298519e+05 +2.950694099e+02 0009009900009900 +8.5572e-01 -1.8787e+00 -2.1517e+00 +2.1267e-01 +4.0153e+00 -4.9105e+00 +2.2974e+00 -2.3794e+00 +4.0913e+00 +2.8253e+00 -3.8784e+00 -3.6187e+00 +3.1049e+00 -3.4302e+00 +3.6305e+00 +1.0437e+00 -1.6503e+00 +6.7329e-01 +2.6375e+00 +1.0544e+00
3 2 +2.076298518e+05 +2.950694104e+02 0009009900009900 +8.5572e-01 -1.8787e+00 -2.1517e+00 +2.1267e-01 +4.0153e+00 -4.9105e+00 +2.2974e+00 -2.3794e+00 +4.0913e+00 +2.8253e+00 -3.8784e+00 -3.6187e+00 +3.1049e+00 -3.4302e+00 +3.6305e+00 +1.0437e+00 -1.6503e+00 +6.7329e-01 +2.6375e+00 +1.0544e+00
22 22 +1.749992777e+05 +2.073320508e+01 0009009900009900 -2.6267e+00 -2.1520e+00 -9.5676e-01 -1.3630e+00 +4.9951e+00 -4.9716e+00 +3.5266e+00 -3.2271e+00 +1.8807e+00 +1.5637e+00 -3.5275e+00 -1.4084e+00 +1.8265e+00 -3.8554e+00 +3.4849e+00 +1.1078e+00 -1.8717e+00 -4.2053e+00 +1.1023e+00 +2.1789e+00
43 43 +8.799461446e+04 +1.870474703e+01 0009009900009900 -2.1321e+00 -1.2859e+00 -1.0279e+00 -6.6756e-01 +4.6752e+00 -4.9808e+00 +4.4195e+00 -1.2078e+00 +3.4674e+00 -8.9859e-01 -1.7424e+00 -1.1000e+00 -1.1551e+00 -2.8523e+00 +1.9339e+00 -1.2510e+00 -2.6116e+00 -4.9960e+00 -1.5194e-01 +1.5877e+00
64 64 +1.825259494e+04 +2.290994224e+01 0009009900009900 -3.2011e+00 -4.4936e-01 +1.3910e+00 -7.7221e-01 +4.1909e+00 -4.9851e+00 +4.9971e+00 +1.3629e+00 +3.8220e+00 -2.7899e+00 -5.8813e-01 -9.6460e-01 -2.6882e+00 +1.1109e-01 +6.5961e-01 -2.3873e+00 -1.8908e+00 -4.9428e+00 -2.7766e+00 +2.3104e+00
85 85 +3.608967509e+01 +1.485574408e+01 0000000000000000 -3.3982e+00 -9.8268e-01 +6.9128e-01 -1.2606e+00 +3.0493e+00 -4.9867e+00 +4.9438e+00 +1.2556e+00 +2.8606e+00 -2.3849e+00 +1.4642e-01 -6.9202e-01 -2.8380e+00 +9.2067e-01 +3.1916e-01 -2.0972e+00 -9.3308e-01 -4.7646e+00 -3.1289e+00 +1.4761e+00
106 106 +2.220732762e+01 +9.733966112e-01 0000000000000000 -3.1372e+00 -1.4041e+00 -3.3423e-01 -1.2556e+00 +2.7103e+00 -4.9817e+00 +4.7986e+00 -1.4321e-01 +2.5197e+00 -1.3280e+00 -1.4426e-01 +4.5662e-01 -2.2544e+00 +5.4367e-01 +1.3273e-01 -1.9304e+00 -6.9403e-01 -4.2948e+00 -2.9602e+00 +8.5144e-01
127 127 +1.277927913e+01 -8.454651878e+00 0000000000000000 -3.0615e+00 -1.9811e+00 -6.3253e-01 -1.4948e+00 +2.2316e+00 -4.9811e+00 +4.7043e+00 -1.2311e+00 +1.4589e+00 -7.2923e-01 -1.0141e+00 +1.3280e+00 -1.5265e+00 +5.5501e-01 +9.7058e-02 -1.9139e+00 -4.0907e-01 -3.8101e+00 -3.7383e+00 +1.3939e+00
148 148 +7.328589229e+00 -1.390534178e+01 0000000000000000 -2.9540e+00 -2.1501e+00 -1.1625e+00 -1.4064e+00 +1.6607e+00 -4.9699e+00 +4.2961e+00 -1.8936e+00 +1.1202e+00 +2.3696e-01 -1.3882e+00 +2.0962e+00 -1.3102e+00 +7.0334e-01 -2.5802e-01 -1.6108e+00 -2.7160e-01 -3.2212e+00 -3.9652e+00 +1.5984e+00
169 169 +4.396518747e+00 -1.683741226e+01 0000000000000000 -3.0541e+00 -1.7645e+00 -1.2626e+00 -1.5657e+00 +1.3789e+00 -4.9298e+00 +3.4621e+00 -1.7315e+00 +1.3069e+00 +4.5375e-01 -1.6528e+00 +2.4124e+00 -1.0976e+00 +7.2982e-01 -3.5996e-01 -1.7911e+00 -5.5877e-01 -2.9179e+00 -3.8825e+00 +1.7941e+00
190 190 +2.758290052e+00 -1.847564096e+01 0000000000000000 -3.3474e+00 -1.7965e+00 -1.2876e+00 -1.2776e+00 +1.0742e+00 -4.6413e+00 +2.9194e+00 -1.8272e+00 +1.3868e+00 +6.1693e-01 -1.9382e+00 +2.7739e+00 -1.1373e+00 +3.3917e-01 -5.8951e-01 -2.3451e+00 -9.3378e-01 -2.8202e+00 -4.0954e+00 +2.0462e+00
211 211 +1.951819926e+00 -1.928211108e+01 0000000000000000 -3.6633e+00 -1.6892e+00 -8.9294e-01 -1.1226e+00 +9.5217e-01 -4.2461e+00 +2.5003e+00 -1.2950e+00 +1.6549e+00 +1.3640e-01 -1.6536e+00 +2.9501e+00 -1.2989e+00 +1.8380e-01 -1.0420e+00 -2.7626e+00 -8.8659e-01 -2.8422e+00 -4.2209e+00 +2.0679e+00
232 232 +1.320402712e+00 -1.991352830e+01 0000000000000000 -3.8392e+00 -1.7904e+00 -5.6750e-01 -9.5205e-01 +8.7308e-01 -3.9514e+00 +2.3568e+00 -1.1948e+00 +1.5275e+00 -1.0801e-01 -1.2741e+00 +3.0970e+00 -1.4892e+00 +2.7872e-02 -1.0530e+00 -3.0785e+00 -9.5364e-01 -2.5824e+00 -4.2563e+00 +2.1511e+00
253 253 +8.327870966e-01 -2.040114391e+01 0000000000000000 -3.9362e+00 -2.0275e+00 -3.4582e-01 -8.2587e-01 +9.2824e-01 -3.8056e+00 +2.2291e+00 -1.3999e+00 +1.3677e+00 -1.3262e-01 -1.1475e+00 +3.0026e+00 -1.7689e+00 -1.8292e-01 -1.0551e+00 -3.2267e+00 -1.2124e+00 -2.2344e+00 -4.1579e+00 +2.3816e+00
295 295 +4.089657086e-01 -2.082496530e+01 0000000000000000 -3.9488e+00 -2.1130e+00 -2.1691e-01 -7.6920e-01 +7.7290e-01 -3.6128e+00 +1.9083e+00 -1.5156e+00 +1.2475e+00 +5.6023e-02 -1.1690e+00 +3.1459e+00 -1.7704e+00 -3.9225e-01 -1.2652e+00 -3.4330e+00 -1.2525e+00 -2.0627e+00 -4.0931e+00 +2.4806e+00
316 316 +2.519468536e-01 -2.098198416e+01 0000000000000000 -4.0171e+00 -2.1351e+00 -2.4465e-01 -9.0487e-01 +8.2425e-01 -3.4994e+00 +1.8837e+00 -1.5582e+00 +8.9076e-01 +2.5766e-01 -1.2479e+00 +3.2451e+00 -1.6062e+00 -2.8843e-01 -1.2524e+00 -3.3695e+00 -9.3589e-01 -2.1303e+00 -4.0932e+00 +2.4258e+00
338 338 +2.172880427e-01 -2.101664297e+01 0000000000000000 -3.9672e+00 -2.1735e+00 -2.5639e-01 -9.1533e-01 +8.8919e-01 -3.5663e+00 +1.8552e+00 -1.5874e+00 +1.0073e+00 +2.8826e-01 -1.2608e+00 +3.2918e+00 -1.5785e+00 -3.1771e-01 -1.2320e+00 -3.3318e+00 -1.0100e+00 -2.1140e+00 -4.0176e+00 +2.3282e+00
359 359 +1.765489987e-01 -2.105738201e+01 0000000000000000 -3.9298e+00 -2.1438e+00 -2.5360e-01 -9.1064e-01 +8.4236e-01 -3.5536e+00 +1.8190e+00 -1.5397e+00 +1.0670e+00 +3.1419e-01 -1.2386e+00 +3.2923e+00 -1.6444e+00 -3.7076e-01 -1.2639e+00 -3.3570e+00 -1.0732e+00 -2.0670e+00 -4.0009e+00 +2.3400e+00
380 380 +1.695481868e-01 -2.106438282e+01 0000000000000000 -3.9388e+00 -2.1409e+00 -2.7726e-01 -9.2226e-01 +8.7241e-01 -3.5085e+00 +1.8343e+00 -1.5944e+00 +1.0997e+00 +3.1028e-01 -1.2491e+00 +3.2750e+00 -1.6945e+00 -4.0040e-01 -1.2728e+00 -3.3709e+00 -1.1517e+00 -2.0361e+00 -4.0154e+00 +2.4125e+00
401 401 +1.627546077e-01 -2.107117640e+01 0000000000000000 -3.9457e+00 -2.1457e+00 -2.7262e-01 -9.2197e-01 +8.9723e-01 -3.5167e+00 +1.8294e+00 -1.5802e+00 +1.0752e+00 +2.9264e-01 -1.2464e+00 +3.3016e+00 -1.6445e+00 -3.9305e-01 -1.2662e+00 -3.3519e+00 -1.0980e+00 -2.0832e+00 -4.0074e+00 +2.3818e+00
422 422 +1.580512759e-01 -2.107587973e+01 0000000000000000 -3.9339e+00 -2.1362e+00 -2.7403e-01 -9.2390e-01 +8.9149e-01 -3.5198e+00 +1.8265e+00 -1.5694e+00 +1.0777e+00 +2.9490e-01 -1.2402e+00 +3.3046e+00 -1.6565e+00 -4.0534e-01 -1.2631e+00 -3.3575e+00 -1.1031e+00 -2.0811e+00 -4.0027e+00 +2.3851e+00
443 443 +1.541607160e-01 -2.107977029e+01 0000000000000000 -3.9234e+00 -2.1302e+00 -2.7853e-01 -9.3491e-01 +8.9480e-01 -3.5203e+00 +1.8329e+00 -1.5717e+00 +1.0779e+00 +2.9729e-01 -1.2393e+00 +3.3083e+00 -1.6681e+00 -4.1727e-01 -1.2559e+00 -3.3598e+00 -1.1077e+00 -2.0810e+00 -3.9937e+00 +2.3925e+00
464 464 +7.402234073e-02 -2.115990867e+01 0000000000000000 -3.9077e+00 -2.1385e+00 -2.6083e-01 -9.5733e-01 +9.1842e-01 -3.4736e+00 +1.7613e+00 -1.6138e+00 +1.0291e+00 +3.6902e-01 -1.2709e+00 +3.3986e+00 -1.6394e+00 -4.9661e-01 -1.2731e+00 -3.3839e+00 -1.1120e+00 -2.0711e+00 -3.9346e+00 +2.3932e+00
485 485 +3.334370979e-02 -2.120058730e+01 0000000000000000 -3.9337e+00 -2.0739e+00 -3.0639e-01 -1.0113e+00 +9.2786e-01 -3.3846e+00 +1.6459e+00 -1.6554e+00 +9.4650e-01 +4.7788e-01 -1.3690e+00 +3.5252e+00 -1.5671e+00 -5.4455e-01 -1.3178e+00 -3.3938e+00 -1.0911e+00 -2.0774e+00 -3.9010e+00 +2.4371e+00
548 548 +3.105693233e-02 -2.120287408e+01 0000000000000000 -3.9714e+00 -2.0548e+00 -2.6111e-01 -9.9684e-01 +9.4448e-01 -3.3998e+00 +1.6914e+00 -1.6095e+00 +9.8299e-01 +4.1476e-01 -1.3247e+00 +3.4672e+00 -1.5931e+00 -5.1083e-01 -1.3170e+00 -3.4194e+00 -1.1041e+00 -2.0682e+00 -3.9098e+00 +2.4030e+00
569 569 +2.784282962e-02 -2.120608818e+01 0000000000000000 -3.9814e+00 -2.0569e+00 -2.6247e-01 -9.9917e-01 +9.6143e-01 -3.3861e+00 +1.6820e+00 -1.6234e+00 +9.8002e-01 +4.1234e-01 -1.3280e+00 +3.4758e+00 -1.5796e+00 -5.0622e-01 -1.3257e+00 -3.4125e+00 -1.1016e+00 -2.0717e+00 -3.9097e+00 +2.4105e+00
611 611 +2.734198632e-02 -2.120658902e+01 0000000000000000 -3.9761e+00 -2.0492e+00 -2.5616e-01 -1.0001e+00 +9.6082e-01 -3.3892e+00 +1.6822e+00 -1.6195e+00 +9.8574e-01 +4.1260e-01 -1.3250e+00 +3.4708e+00 -1.5827e+00 -5.0581e-01 -1.3233e+00 -3.4160e+00 -1.1032e+00 -2.0692e+00 -3.9046e+00 +2.4078e+00
