% f evaluations | g evaluations | best noise-free fitness - Fopt (1.506636164150e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.946892616e+05 +2.969375238e+03 000009009009000999009909009009000000090999009000090000009000090090 -2.9044e+00 +1.7960e-01 +8.8002e-01 -6.0249e-02 +3.3937e+00 -4.3798e+00 -2.3051e+00 +2.0594e+00 +2.7132e+00 -3.7979e+00 -1.8735e-01 -9.1115e-01 +1.6152e-02 -1.7912e+00 +1.0979e+00 -9.1764e-01 +3.9163e+00 +2.7446e+00 -1.4588e+00 +4.9521e+00
2 1 +3.946892616e+05 +2.969375238e+03 000009009009000999009909009009000000090999009000090000009000090090 -2.9044e+00 +1.7960e-01 +8.8002e-01 -6.0249e-02 +3.3937e+00 -4.3798e+00 -2.3051e+00 +2.0594e+00 +2.7132e+00 -3.7979e+00 -1.8735e-01 -9.1115e-01 +1.6152e-02 -1.7912e+00 +1.0979e+00 -9.1764e-01 +3.9163e+00 +2.7446e+00 -1.4588e+00 +4.9521e+00
22 22 +3.890334665e+05 +2.897100748e+03 000009009009000999009909009009000000090999009000090000009000090090 -2.8683e+00 +2.2979e-01 +8.2931e-01 -5.8799e-03 +3.3175e+00 -4.3600e+00 -2.2933e+00 +2.0561e+00 +2.6815e+00 -3.6994e+00 -2.5794e-01 -8.4293e-01 +2.5973e-02 -1.7092e+00 +1.0967e+00 -9.5898e-01 +3.8698e+00 +2.7019e+00 -1.4549e+00 +4.8736e+00
64 64 +3.718719579e+05 +2.700648057e+03 000009009009000999009909009009000000090999009000090000009000090090 -2.7974e+00 +3.7790e-01 +6.9280e-01 +1.3784e-01 +3.0767e+00 -4.3046e+00 -2.2745e+00 +2.0575e+00 +2.5960e+00 -3.4039e+00 -4.7084e-01 -6.4622e-01 +6.1563e-02 -1.4788e+00 +1.0914e+00 -1.0017e+00 +3.7535e+00 +2.6772e+00 -1.4447e+00 +4.6587e+00
85 85 +1.546671837e+05 +1.295089865e+03 000009009009000999009909909009000000090999009000090000000000090090 -2.3915e+00 +2.0744e+00 -7.2730e-01 +1.5920e+00 +4.5048e-02 -3.7096e+00 -2.2408e+00 +2.2016e+00 +1.7427e+00 +1.4733e-01 -2.3305e+00 +1.5212e+00 +5.6585e-01 +9.7551e-01 +1.0219e+00 -1.0726e+00 +2.7217e+00 +2.6942e+00 -1.3379e+00 +2.3648e+00
148 148 +1.475878179e+05 +1.247338135e+03 000009009009000999009900909009000000090999009000090000000000090090 -2.3514e+00 +2.1023e+00 -8.1684e-01 +1.6632e+00 +1.0441e-02 -3.7476e+00 -2.1486e+00 +2.1474e+00 +1.6087e+00 +2.1131e-01 -2.3771e+00 +1.5389e+00 +4.8707e-01 +1.0875e+00 +1.0340e+00 -1.1172e+00 +2.6455e+00 +2.6447e+00 -1.2921e+00 +2.2733e+00
169 169 +1.409610713e+05 +1.210895513e+03 000009009009000999009900909009000000090999009000090000000000090090 -2.3053e+00 +2.1131e+00 -8.4679e-01 +1.7050e+00 -2.1749e-02 -3.7680e+00 -2.0627e+00 +2.1477e+00 +1.5250e+00 +2.4304e-01 -2.4405e+00 +1.5641e+00 +3.8976e-01 +1.1864e+00 +9.7526e-01 -1.1270e+00 +2.5967e+00 +2.6345e+00 -1.2418e+00 +2.2001e+00
232 232 +1.284381765e+05 +1.176748035e+03 000009009009000990009909909009000000090999009000090000000000090090 -2.1863e+00 +2.1596e+00 -1.0744e+00 +1.9042e+00 -4.7834e-02 -3.8228e+00 -1.9667e+00 +2.0882e+00 +1.4820e+00 +4.1681e-01 -2.4982e+00 +1.6510e+00 +1.4063e-01 +1.2672e+00 +1.0752e+00 -1.1929e+00 +2.4423e+00 +2.5774e+00 -1.2334e+00 +2.1532e+00
295 295 +1.257385039e+05 +1.160796619e+03 000009009009000990009909909009000000090999009000090000000000090090 -2.1806e+00 +2.2143e+00 -1.0924e+00 +1.9528e+00 -7.8849e-02 -3.7999e+00 -1.9843e+00 +2.0743e+00 +1.4743e+00 +5.0328e-01 -2.4994e+00 +1.6886e+00 +1.6446e-01 +1.2952e+00 +1.0856e+00 -1.1874e+00 +2.4396e+00 +2.5709e+00 -1.2337e+00 +2.1223e+00
337 337 +1.066897676e+05 +1.051927261e+03 000009009009000990009909009009000000090999009000090000000000090090 -2.1553e+00 +2.6716e+00 -1.2709e+00 +2.2286e+00 -2.2298e-01 -3.7154e+00 -1.9908e+00 +2.1758e+00 +1.4639e+00 +8.8142e-01 -2.4701e+00 +2.1337e+00 +3.3343e-01 +1.4205e+00 +1.1123e+00 -1.1136e+00 +2.4172e+00 +2.5576e+00 -1.1734e+00 +1.8899e+00
400 400 +1.032378622e+05 +1.067013228e+03 000009009009000990009909009009000000090999009000090000000000090090 -2.1473e+00 +2.7315e+00 -1.3263e+00 +2.2432e+00 -2.4828e-01 -3.6920e+00 -1.9803e+00 +2.1471e+00 +1.4866e+00 +9.4204e-01 -2.4389e+00 +2.1605e+00 +4.7905e-01 +1.4516e+00 +1.1168e+00 -1.1071e+00 +2.4389e+00 +2.5636e+00 -1.1724e+00 +1.9199e+00
421 421 +9.900165331e+04 +1.085645331e+03 000009009009000990009909009009000000090999009000090000000000090090 -2.1504e+00 +2.7897e+00 -1.4244e+00 +2.2359e+00 -2.7914e-01 -3.7154e+00 -1.9474e+00 +2.1178e+00 +1.5174e+00 +9.7188e-01 -2.4252e+00 +2.1796e+00 +6.4953e-01 +1.5031e+00 +1.1204e+00 -1.1149e+00 +2.4595e+00 +2.5785e+00 -1.1723e+00 +1.9558e+00
484 484 +9.264997885e+04 +9.517099682e+02 000009009009000990009909009009000000090999009000090000000000090090 -2.0824e+00 +2.8495e+00 -1.5580e+00 +2.4244e+00 -2.9850e-01 -3.7155e+00 -1.9090e+00 +2.1825e+00 +1.4109e+00 +1.2426e+00 -2.4667e+00 +2.2876e+00 +5.1164e-01 +1.5306e+00 +1.1173e+00 -1.1408e+00 +2.4122e+00 +2.5612e+00 -1.1720e+00 +1.6488e+00
547 547 +8.776015818e+04 +9.623922428e+02 000009009009000990009900009009000000090999009000090000000000090090 -2.1002e+00 +2.8964e+00 -1.5402e+00 +2.4316e+00 -2.9437e-01 -3.6799e+00 -1.8569e+00 +2.2793e+00 +1.4178e+00 +1.3510e+00 -2.4793e+00 +2.3292e+00 +5.1538e-01 +1.5565e+00 +1.1127e+00 -1.1236e+00 +2.3876e+00 +2.5333e+00 -1.1721e+00 +1.6855e+00
589 589 +8.344610824e+04 +9.602850044e+02 000009009009000990009900009009000000090999009000090000000000090090 -2.0982e+00 +2.9412e+00 -1.5551e+00 +2.4706e+00 -2.9959e-01 -3.6201e+00 -1.8448e+00 +2.2975e+00 +1.4094e+00 +1.4706e+00 -2.4922e+00 +2.3686e+00 +5.2426e-01 +1.5906e+00 +1.1213e+00 -1.1235e+00 +2.3670e+00 +2.5010e+00 -1.1726e+00 +1.6880e+00
631 631 +8.235450387e+04 +9.415114288e+02 000009009009000990009900009009000000090999009000090000000000090090 -2.0849e+00 +2.9453e+00 -1.6131e+00 +2.5100e+00 -2.9722e-01 -3.5674e+00 -1.8451e+00 +2.2790e+00 +1.3873e+00 +1.5170e+00 -2.5015e+00 +2.3787e+00 +5.0069e-01 +1.6122e+00 +1.1234e+00 -1.1573e+00 +2.3576e+00 +2.4884e+00 -1.1719e+00 +1.6422e+00
694 694 +7.266676487e+04 +8.190587360e+02 000009009009000990009909009000000000090999009000090000000000090090 -2.3796e+00 +3.1043e+00 -2.0238e+00 +2.6979e+00 -3.3353e-01 -3.2666e+00 -1.9699e+00 +2.3794e+00 +1.2905e+00 +1.8315e+00 -2.6644e+00 +2.6983e+00 +5.3499e-01 +1.8789e+00 +1.1793e+00 -1.3500e+00 +2.1653e+00 +2.3807e+00 -1.1614e+00 +1.2469e+00
715 715 +7.121079766e+04 +8.171231841e+02 000009009009000990009909009000000000090999009000090000000000090090 -2.3825e+00 +3.1292e+00 -2.0340e+00 +2.7094e+00 -3.4015e-01 -3.2611e+00 -1.9679e+00 +2.3812e+00 +1.2831e+00 +1.8739e+00 -2.6721e+00 +2.7204e+00 +5.3241e-01 +1.8858e+00 +1.1834e+00 -1.3499e+00 +2.1375e+00 +2.3719e+00 -1.1613e+00 +1.2402e+00
736 736 +6.539796672e+04 +8.093727303e+02 000009009009000990009909909000000000090999009000090000000000090090 -2.3896e+00 +3.1727e+00 -2.0610e+00 +2.7182e+00 -3.5521e-01 -3.2722e+00 -1.9656e+00 +2.3902e+00 +1.2722e+00 +1.9588e+00 -2.6976e+00 +2.8154e+00 +5.3878e-01 +1.9005e+00 +1.1964e+00 -1.3281e+00 +1.8731e+00 +2.3603e+00 -1.1605e+00 +1.2238e+00
778 778 +6.322209815e+04 +7.935277989e+02 000009009009000990009909909000000000090999009000090000000000090090 -2.3887e+00 +3.1946e+00 -2.0807e+00 +2.7571e+00 -3.6720e-01 -3.2703e+00 -1.9614e+00 +2.3762e+00 +1.2408e+00 +1.9852e+00 -2.7326e+00 +2.8666e+00 +5.2818e-01 +1.9228e+00 +1.2091e+00 -1.3630e+00 +1.8333e+00 +2.3449e+00 -1.1600e+00 +1.1544e+00
820 820 +6.280744891e+04 +7.917071786e+02 000009009009000990009909909000000000090999009000090000000000090090 -2.4007e+00 +3.2170e+00 -2.0843e+00 +2.7660e+00 -3.7335e-01 -3.2744e+00 -1.9637e+00 +2.3753e+00 +1.2402e+00 +1.9960e+00 -2.7396e+00 +2.8653e+00 +5.3191e-01 +1.9295e+00 +1.2134e+00 -1.3690e+00 +1.8362e+00 +2.3432e+00 -1.1597e+00 +1.1459e+00
