% f evaluations | g evaluations | best noise-free fitness - Fopt (1.950182633387e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.919109520e+05 +2.111061386e+02 999990990099090909009909999990999090990099000099999099900009009999 +2.3684e+00 +2.8246e+00 +1.5766e-01 -3.0332e+00 -2.0917e+00 -4.2390e+00 -1.1710e+00 +1.5437e+00 +2.2702e+00 -3.1653e+00 -2.9573e+00 -4.4511e+00 -3.3250e+00 -1.6625e+00 -4.1710e+00 +1.4795e-01 +3.5995e-01 +2.7555e+00 -2.6221e-01 -3.4973e-01
3 2 +2.919109519e+05 +2.111061380e+02 999990990099090909009909999990999090990099000099999099900009009999 +2.3684e+00 +2.8246e+00 +1.5766e-01 -3.0332e+00 -2.0917e+00 -4.2390e+00 -1.1710e+00 +1.5437e+00 +2.2702e+00 -3.1653e+00 -2.9573e+00 -4.4511e+00 -3.3250e+00 -1.6625e+00 -4.1710e+00 +1.4795e-01 +3.5995e-01 +2.7555e+00 -2.6221e-01 -3.4973e-01
22 22 +1.829969472e+05 +8.242836016e+01 099990999099090909099909999990999090990099000099999099900009009999 +4.0130e-01 +2.7492e+00 +2.5303e-01 -4.1445e-01 -1.0336e+00 -4.0216e+00 -2.1350e+00 -6.3961e-02 +2.0548e+00 -1.6560e+00 -3.1922e-01 -1.9559e+00 -8.1100e-01 -1.3570e+00 -1.7566e+00 -3.1643e-01 -2.2337e-01 +2.7789e+00 +1.6911e-02 -5.7719e-01
43 43 +1.214312821e+05 +7.141629292e+01 090990099099009909099909990900999090990999000099999099990099009909 -1.4842e+00 +2.6369e+00 +3.2089e-01 +1.0116e+00 +1.8059e-01 -3.9145e+00 -2.5455e+00 -3.3497e+00 +1.9895e+00 -5.1635e-01 +9.5305e-01 +2.5269e-01 +1.2625e+00 -1.2502e+00 +1.1543e+00 -1.7450e+00 -1.2942e+00 +2.7886e+00 +3.0857e-01 -1.6316e+00
64 64 +1.180591024e+05 +7.347968673e+01 090990099099009909099909990900999090990999000099999099990099009909 -1.5510e+00 +2.6371e+00 +3.2289e-01 +1.0906e+00 +1.9898e-01 -3.9114e+00 -2.5524e+00 -3.2722e+00 +1.9829e+00 -4.8245e-01 +1.0328e+00 +3.3003e-01 +1.3394e+00 -1.2464e+00 +1.2280e+00 -1.7517e+00 -1.3032e+00 +2.7888e+00 +3.2586e-01 -1.6211e+00
85 85 +1.154094375e+05 +7.542561873e+01 090990099099009909099909990900999090990999000099999099990099009909 -1.6207e+00 +2.6366e+00 +3.2411e-01 +1.1529e+00 +2.1316e-01 -3.9094e+00 -2.5577e+00 -3.2143e+00 +1.9794e+00 -4.5787e-01 +1.0947e+00 +3.9063e-01 +1.4009e+00 -1.2437e+00 +1.2856e+00 -1.7565e+00 -1.3100e+00 +2.7888e+00 +3.3824e-01 -1.6135e+00
106 106 +1.094072826e+05 +7.975513313e+01 090990099099009909099909990900999090990999000099999099990099009909 -1.6662e+00 +2.6367e+00 +3.2821e-01 +1.2984e+00 +2.4699e-01 -3.9046e+00 -2.5692e+00 -3.0870e+00 +1.9732e+00 -4.0271e-01 +1.2379e+00 +5.3478e-01 +1.5446e+00 -1.2377e+00 +1.4211e+00 -1.7648e+00 -1.3254e+00 +2.7896e+00 +3.6462e-01 -1.5956e+00
148 148 +1.059269836e+05 +8.226016900e+01 090990099099009909099909990900999090990999000099999099990099009909 -1.6807e+00 +2.6365e+00 +3.3069e-01 +1.3860e+00 +2.6828e-01 -3.9019e+00 -2.5752e+00 -3.0211e+00 +1.9707e+00 -3.7231e-01 +1.3188e+00 +6.2496e-01 +1.6351e+00 -1.2343e+00 +1.5073e+00 -1.7676e+00 -1.3349e+00 +2.7901e+00 +3.7833e-01 -1.5857e+00
169 169 +1.037538540e+05 +8.387096556e+01 090990099099009909099909990900999090990999000099999099990099009909 -1.6892e+00 +2.6366e+00 +3.3234e-01 +1.4399e+00 +2.8197e-01 -3.9001e+00 -2.5789e+00 -2.9826e+00 +1.9693e+00 -3.5365e-01 +1.3671e+00 +6.8209e-01 +1.6921e+00 -1.2322e+00 +1.5626e+00 -1.7690e+00 -1.3409e+00 +2.7904e+00 +3.8622e-01 -1.5795e+00
232 232 +1.013767252e+05 +8.564134991e+01 090990099099009909099909990900999090990999000099999099990099009909 -1.6984e+00 +2.6372e+00 +3.3464e-01 +1.4979e+00 +2.9776e-01 -3.8980e+00 -2.5834e+00 -2.9430e+00 +1.9675e+00 -3.3324e-01 +1.4166e+00 +7.4504e-01 +1.7562e+00 -1.2296e+00 +1.6258e+00 -1.7704e+00 -1.3476e+00 +2.7912e+00 +3.9367e-01 -1.5727e+00
