% f evaluations | g evaluations | best noise-free fitness - Fopt (4.706261284090e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.671862576e+05 +3.716000197e+02 9099090990999909 -3.2890e+00 +3.4825e+00 -3.0506e+00 +2.2256e+00 -2.6783e+00 -1.6039e+00 -3.3315e+00 +3.2967e+00 -1.4970e+00 +4.7209e+00 +3.1670e+00 -2.6431e-01 -3.4638e-02 -3.3458e+00 -3.8200e+00 -1.7563e+00 -2.9202e+00 +1.2506e-01 +2.2208e+00 +6.5409e-01
5 4 +1.671862576e+05 +3.716000197e+02 9099090990999909 -3.2890e+00 +3.4825e+00 -3.0506e+00 +2.2256e+00 -2.6783e+00 -1.6039e+00 -3.3315e+00 +3.2967e+00 -1.4970e+00 +4.7209e+00 +3.1670e+00 -2.6431e-01 -3.4638e-02 -3.3458e+00 -3.8200e+00 -1.7563e+00 -2.9202e+00 +1.2506e-01 +2.2208e+00 +6.5409e-01
22 22 +5.725800951e+03 +4.706095480e+02 9099090990999909 -3.9816e-01 -1.3352e+00 -2.3096e+00 +4.7259e+00 -2.2533e+00 -2.3458e+00 -3.5789e+00 +4.7194e+00 -1.8785e+00 -2.7051e-01 +8.5888e-01 +5.6224e-01 -2.4843e+00 -2.0153e+00 -3.7921e+00 -3.5700e+00 +2.4561e+00 +4.9756e+00 +7.5230e-01 +6.2967e-01
43 43 +3.717538905e+00 +4.743436673e+02 0000000000000000 -3.3310e-01 -1.7853e+00 -2.8646e+00 +4.5071e+00 -1.9905e+00 -2.5635e+00 -3.7274e+00 +4.8981e+00 -1.6172e+00 -6.8352e-01 +8.5223e-01 +7.8733e-01 -2.9723e+00 -1.6393e+00 -3.6477e+00 -3.2170e+00 +2.5914e+00 +4.6509e+00 +7.3939e-01 +3.0305e-01
64 64 +2.025520711e+00 +4.726516491e+02 0000000000000000 +1.3621e-03 -2.0409e+00 -2.9109e+00 +3.3380e+00 -2.4699e+00 -3.0238e+00 -3.9211e+00 +4.5938e+00 -1.8113e+00 -2.6208e-01 +9.9141e-01 +1.2844e+00 -2.7066e+00 -1.3113e+00 -3.6039e+00 -3.1195e+00 +2.5183e+00 +4.5467e+00 +6.5604e-01 -3.3842e-01
85 85 +1.074387224e-01 +4.707335671e+02 0000000000000000 +2.6357e-01 -2.7648e+00 -3.2621e+00 +1.1038e+00 -2.9215e+00 -3.9120e+00 -4.4388e+00 +4.1249e+00 -2.0205e+00 +6.1498e-02 +1.1520e+00 +2.0219e+00 -2.5214e+00 -7.3938e-01 -3.4898e+00 -2.6773e+00 +2.2843e+00 +4.3972e+00 +6.2169e-01 -1.2962e+00
106 106 +1.003837442e-01 +4.707265122e+02 0000000000000000 +3.1505e-01 -2.7651e+00 -3.2648e+00 +1.1522e+00 -2.9187e+00 -3.8483e+00 -4.3697e+00 +4.0846e+00 -2.0101e+00 +7.1505e-02 +1.1798e+00 +2.0764e+00 -2.5053e+00 -7.3178e-01 -3.4581e+00 -2.6383e+00 +2.3320e+00 +4.3577e+00 +6.0237e-01 -1.3181e+00
148 148 +1.987062575e-02 +4.706459990e+02 0000000000000000 +6.7366e-01 -3.3853e+00 -3.4287e+00 +1.4609e+00 -3.3211e+00 -3.7035e+00 -4.0970e+00 +3.7101e+00 -1.5162e+00 -1.0429e-01 +1.4377e+00 +2.4200e+00 -2.2247e+00 -4.5610e-01 -3.2586e+00 -2.5125e+00 +2.6890e+00 +4.0334e+00 +2.0373e-01 -1.1466e+00
169 169 +9.935193100e-05 +4.706262278e+02 0000000000000000 +6.7669e-01 -3.3889e+00 -3.4280e+00 +1.4630e+00 -3.3230e+00 -3.7047e+00 -4.0944e+00 +3.7090e+00 -1.5142e+00 -1.0552e-01 +1.4374e+00 +2.4232e+00 -2.2250e+00 -4.5385e-01 -3.2575e+00 -2.5098e+00 +2.6922e+00 +4.0321e+00 +2.0222e-01 -1.1456e+00
190 190 +1.982660137e-06 +4.706261304e+02 0000000000000000 +6.7699e-01 -3.3893e+00 -3.4279e+00 +1.4632e+00 -3.3232e+00 -3.7048e+00 -4.0941e+00 +3.7089e+00 -1.5140e+00 -1.0574e-01 +1.4373e+00 +2.4236e+00 -2.2251e+00 -4.5360e-01 -3.2573e+00 -2.5096e+00 +2.6925e+00 +4.0320e+00 +2.0202e-01 -1.1455e+00
