% f evaluations | g evaluations | best noise-free fitness - Fopt (1.261650449808e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.225501233e+04 +3.544081940e+01 00099999 +1.5246e+00 -1.7972e+00
4 4 +3.282867160e+01 +1.560712336e+02 00000900 +2.5398e+00 +2.0300e+00
7 7 +2.809960062e+01 +1.539170360e+02 00000800 +2.5640e+00 +2.0443e+00
10 10 +2.180179337e+01 +1.467063676e+02 00000900 +2.6192e+00 +2.0622e+00
11 11 +2.131162391e+01 +1.470947451e+02 00000800 +2.6184e+00 +2.0668e+00
14 14 +9.311365445e+00 +1.354764104e+02 00000000 +2.7074e+00 +2.1265e+00
24 24 +1.153978229e+00 +1.273190232e+02 00000000 +2.7581e+00 +2.1227e+00
27 27 +2.038116759e-01 +1.263688567e+02 00000000 +2.7660e+00 +2.1250e+00
31 31 +5.111910026e-02 +1.262161641e+02 00000000 +2.7669e+00 +2.1249e+00
35 35 +3.688670258e-02 +1.262019317e+02 00000000 +2.7670e+00 +2.1250e+00
39 39 +1.376729796e-02 +1.261788123e+02 00000000 +2.7671e+00 +2.1249e+00
43 43 +2.923024800e-03 +1.261668951e+02 60000000 +2.7672e+00 +2.1248e+00
48 48 +2.678295861e-03 +1.261669236e+02 50000000 +2.7672e+00 +2.1248e+00
53 53 +1.837658990e-03 +1.261668826e+02 00000000 +2.7672e+00 +2.1248e+00
56 56 +8.188705558e-04 +1.261658521e+02 00000400 +2.7672e+00 +2.1248e+00
61 61 +7.280891059e-04 +1.261657345e+02 00000400 +2.7672e+00 +2.1248e+00
62 62 +7.168911500e-04 +1.261657463e+02 00000400 +2.7672e+00 +2.1248e+00
77 77 +1.505543684e-04 +1.261651510e+02 00000400 +2.7672e+00 +2.1248e+00
79 78 +1.433376589e-04 +1.261651539e+02 00000400 +2.7672e+00 +2.1248e+00
80 80 +2.541515622e-05 +1.261650704e+02 00000000 +2.7672e+00 +2.1248e+00
81 80 +1.794735462e-05 +1.261650629e+02 00000000 +2.7672e+00 +2.1248e+00
83 83 +1.922518493e-06 +1.261650469e+02 00000000 +2.7672e+00 +2.1248e+00
86 86 +7.074560955e-07 +1.261650457e+02 00000000 +2.7672e+00 +2.1248e+00
92 92 +6.791523788e-09 +1.261650450e+02 00000000 +2.7672e+00 +2.1248e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.130336191102e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.058262940e+05 +2.995898099e+01 99099999 -3.9633e+00 +3.5565e-01
4 4 +2.145105750e+04 +2.438341539e+01 00909090 +1.1153e+00 -1.9391e+00
7 7 +1.578684611e+03 +6.838498100e+01 00900090 +9.2566e-01 -2.1084e+00
10 10 +1.533491324e+03 +6.850646142e+01 00900090 +9.1645e-01 -2.1075e+00
13 13 +1.496736512e+03 +6.856832178e+01 00900090 +8.9983e-01 -2.1055e+00
17 17 +8.167727748e+01 +8.206498458e+01 00900000 +5.8669e-01 -2.0677e+00
20 20 +8.096749608e+01 +8.252329424e+01 00900000 +5.8675e-01 -2.0704e+00
29 29 +1.245098940e+01 +8.375435131e+01 00000000 +5.3056e-01 -2.0483e+00
32 32 +1.091267231e+01 +8.221603422e+01 00000000 +5.5308e-01 -2.0495e+00
45 45 +9.622100518e+00 +8.092546243e+01 00000000 +5.4157e-01 -2.0390e+00
49 49 +1.564512035e+00 +7.286787395e+01 00000000 +5.3725e-01 -2.0060e+00
65 65 +1.188274492e+00 +7.249163640e+01 00000000 +5.4018e-01 -2.0049e+00
