% f evaluations | g evaluations | best noise-free fitness - Fopt (3.823361284090e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.249969599e+05 +2.604522858e+02 900090909990009090999009909990999900999999909909099099090909900009 -3.3809e+00 -3.4759e+00 +1.9923e+00 +3.2438e+00 -3.1158e+00 +3.6791e+00 -9.6622e-01 +2.1185e+00 +1.4527e+00 -3.1308e+00 -3.0356e-01 -4.3422e-01 +3.6327e+00 -4.9258e+00 +4.7379e+00 -3.4247e+00 -5.9053e-01 +1.4377e+00 -4.0798e+00 -2.5616e+00
9 8 +5.249969597e+05 +2.604522858e+02 900090909990009090999009909990999900999999909909099099090909900009 -3.3809e+00 -3.4759e+00 +1.9923e+00 +3.2438e+00 -3.1158e+00 +3.6791e+00 -9.6622e-01 +2.1185e+00 +1.4527e+00 -3.1308e+00 -3.0356e-01 -4.3422e-01 +3.6327e+00 -4.9258e+00 +4.7379e+00 -3.4247e+00 -5.9053e-01 +1.4377e+00 -4.0798e+00 -2.5616e+00
22 22 +2.835101426e+05 +3.087218296e+02 900090909990009090999009909990999900999999909909099099090909900009 -8.9326e-01 -1.7428e+00 +5.9027e-01 +1.6835e+00 -2.1120e-01 +2.0353e+00 -1.9465e+00 +2.1490e+00 -3.6096e-01 -1.6929e+00 +1.3558e+00 +1.3251e+00 +3.4955e+00 -4.4109e+00 +4.2616e+00 -6.1479e-01 -8.9517e-01 +8.7677e-01 -1.4062e+00 -2.7802e+00
43 43 +3.920418937e+04 +3.721600487e+02 900090909990009090999009909990999900999999909909099099090909900009 +1.6234e+00 +1.0463e-02 -8.2821e-01 +1.0522e-01 +2.7275e+00 +3.7237e-01 -2.9384e+00 +2.1799e+00 -2.1959e+00 -2.3817e-01 +3.0345e+00 +3.1047e+00 +3.3567e+00 -3.8900e+00 +3.7797e+00 +2.2280e+00 -1.2033e+00 +3.0935e-01 +1.2987e+00 -3.0015e+00
64 64 +2.025812323e+04 +3.770892836e+02 900090909990009090999009909990999900999999909909099099090909900009 +1.8187e+00 +1.4634e-01 -9.3815e-01 -1.7219e-02 +2.9554e+00 +2.4326e-01 -3.0152e+00 +2.1823e+00 -2.3381e+00 -1.2539e-01 +3.1644e+00 +3.2428e+00 +3.3461e+00 -3.8497e+00 +3.7422e+00 +2.4484e+00 -1.2270e+00 +2.6507e-01 +1.5086e+00 -3.0190e+00
85 85 +1.700244245e+03 +3.819375704e+02 900090909990009090999009909090999900999999908909099099090909900009 +2.0099e+00 +2.7749e-01 -1.0449e+00 -1.3720e-01 +3.1782e+00 +1.1648e-01 -3.0898e+00 +2.1852e+00 -2.4769e+00 -1.4764e-02 +3.2907e+00 +3.3779e+00 +3.3369e+00 -3.8102e+00 +3.7057e+00 +2.6651e+00 -1.2509e+00 +2.1980e-01 +1.7129e+00 -3.0375e+00
106 106 +1.627772860e+03 +3.819597888e+02 900090909990009090999009909090999900999999908909099099090909900009 +2.0106e+00 +2.7788e-01 -1.0453e+00 -1.3766e-01 +3.1790e+00 +1.1597e-01 -3.0900e+00 +2.1853e+00 -2.4774e+00 -1.4357e-02 +3.2911e+00 +3.3785e+00 +3.3369e+00 -3.8100e+00 +3.7056e+00 +2.6660e+00 -1.2510e+00 +2.1947e-01 +1.7137e+00 -3.0377e+00
127 127 +6.390852618e+02 +3.823031329e+02 900080909090009000908009909080899900999989900908099099090909900008 +2.0183e+00 +2.8385e-01 -1.0524e+00 -1.4355e-01 +3.1892e+00 +1.0967e-01 -3.0920e+00 +2.1863e+00 -2.4844e+00 -9.6623e-03 +3.2974e+00 +3.3864e+00 +3.3382e+00 -3.8097e+00 +3.7043e+00 +2.6771e+00 -1.2510e+00 +2.1412e-01 +1.7260e+00 -3.0411e+00
148 148 +1.172190855e+02 +3.825768245e+02 900060908090009000900009908070889900090009000807000098090800000000 +2.0225e+00 +2.8678e-01 -1.0577e+00 -1.4721e-01 +3.1954e+00 +1.0473e-01 -3.0922e+00 +2.1874e+00 -2.4879e+00 -6.6998e-03 +3.3003e+00 +3.3917e+00 +3.3405e+00 -3.8102e+00 +3.7036e+00 +2.6841e+00 -1.2496e+00 +2.0948e-01 +1.7346e+00 -3.0453e+00
169 169 +4.666676360e-01 +3.828027960e+02 000000000000000000000000000000000000000000000000000000000000000000 +2.0231e+00 +2.8857e-01 -1.0619e+00 -1.4900e-01 +3.1970e+00 +1.0183e-01 -3.0916e+00 +2.1894e+00 -2.4899e+00 -5.0778e-03 +3.3020e+00 +3.3939e+00 +3.3426e+00 -3.8125e+00 +3.7031e+00 +2.6868e+00 -1.2462e+00 +2.0559e-01 +1.7410e+00 -3.0493e+00
337 337 +1.369717804e-02 +3.823498256e+02 000000000000000000000000000000000000000000000000000000000000000000 +2.0273e+00 +2.9199e-01 -1.0561e+00 -1.4811e-01 +3.1993e+00 +1.0538e-01 -3.0973e+00 +2.1849e+00 -2.4904e+00 -4.7168e-03 +3.3042e+00 +3.3905e+00 +3.3346e+00 -3.8065e+00 +3.7023e+00 +2.6841e+00 -1.2527e+00 +2.1822e-01 +1.7330e+00 -3.0373e+00
358 358 +1.316255731e-04 +3.823362600e+02 000000000000000000000000000000000000000000000000000000000000000000 +2.0272e+00 +2.9200e-01 -1.0560e+00 -1.4800e-01 +3.1992e+00 +1.0560e-01 -3.0976e+00 +2.1848e+00 -2.4904e+00 -4.7992e-03 +3.3040e+00 +3.3904e+00 +3.3344e+00 -3.8064e+00 +3.7024e+00 +2.6840e+00 -1.2528e+00 +2.1840e-01 +1.7328e+00 -3.0368e+00
379 379 +1.319999399e-06 +3.823361297e+02 000000000000000000000000000000000000000000000000000000000000000000 +2.0272e+00 +2.9200e-01 -1.0560e+00 -1.4800e-01 +3.1992e+00 +1.0560e-01 -3.0976e+00 +2.1848e+00 -2.4904e+00 -4.8000e-03 +3.3040e+00 +3.3904e+00 +3.3344e+00 -3.8064e+00 +3.7024e+00 +2.6840e+00 -1.2528e+00 +2.1840e-01 +1.7328e+00 -3.0368e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (4.180861284090e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.765247617e+06 +4.930189585e+02 900009099000090000090000009009099909900999990900999990999099090900 -2.1685e+00 +8.7905e-01 +1.0082e+00 +4.7628e+00 -3.0026e+00 +1.1765e+00 +2.5212e+00 -4.0479e+00 +1.1895e+00 +4.9164e+00 -4.4524e+00 -4.6273e+00 -7.4884e-01 -3.6018e+00 +4.2173e+00 -8.1473e-02 +2.8879e+00 -4.1797e+00 -2.0915e+00 +2.3529e+00
3 2 +1.765247617e+06 +4.930189585e+02 900009099000090000090000009009099909900999990900999990999099090900 -2.1685e+00 +8.7905e-01 +1.0082e+00 +4.7628e+00 -3.0026e+00 +1.1765e+00 +2.5212e+00 -4.0479e+00 +1.1895e+00 +4.9164e+00 -4.4524e+00 -4.6273e+00 -7.4884e-01 -3.6018e+00 +4.2173e+00 -8.1473e-02 +2.8879e+00 -4.1797e+00 -2.0915e+00 +2.3529e+00
22 22 +1.443932210e+06 +4.714723335e+02 900009099000090000090000009009099909900999990900999990999099090900 -1.8101e+00 +8.1925e-01 +1.2850e+00 +3.2617e+00 -1.9827e+00 +1.2202e+00 +1.6464e+00 -3.8286e+00 +1.1079e+00 +3.6078e+00 -4.2723e+00 -4.3692e+00 -1.1094e+00 -2.3825e+00 +3.7072e+00 -7.0196e-01 +1.9755e+00 -3.0054e+00 -2.1549e+00 +2.2048e+00
43 43 +1.099900170e+06 +4.549933016e+02 900009099000090000090000009009099909900999990900999990999099090900 -1.4263e+00 +7.5520e-01 +1.5814e+00 +1.6545e+00 -8.9072e-01 +1.2671e+00 +7.0978e-01 -3.5939e+00 +1.0207e+00 +2.2067e+00 -4.0793e+00 -4.0928e+00 -1.4954e+00 -1.0770e+00 +3.1611e+00 -1.3663e+00 +9.9865e-01 -1.7480e+00 -2.2229e+00 +2.0461e+00
64 64 +1.002604858e+06 +4.517304319e+02 900009099000090000090000009009099909900999990900999990999099090900 -1.3179e+00 +7.3714e-01 +1.6652e+00 +1.2000e+00 -5.8191e-01 +1.2803e+00 +4.4488e-01 -3.5275e+00 +9.9595e-01 +1.8105e+00 -4.0248e+00 -4.0146e+00 -1.6045e+00 -7.0776e-01 +3.0067e+00 -1.5542e+00 +7.2239e-01 -1.3925e+00 -2.2421e+00 +2.0013e+00
85 85 +3.546474997e+05 +4.300120944e+02 900009099000090000090000009009099909900999990900999990999099090900 -5.9537e-01 +6.1712e-01 +2.2240e+00 -1.8272e+00 +1.4745e+00 +1.3683e+00 -1.3193e+00 -3.0860e+00 +8.3096e-01 -8.2830e-01 -3.6620e+00 -3.4930e+00 -2.3315e+00 +1.7517e+00 +1.9778e+00 -2.8053e+00 -1.1171e+00 +9.7509e-01 -2.3700e+00 +1.7020e+00
106 106 +7.184480035e+03 +4.186847686e+02 000009090000090000000000000009090908900999990900908990999099090900 -2.1402e-01 +5.6063e-01 +2.5322e+00 -3.4524e+00 +2.5711e+00 +1.4125e+00 -2.2673e+00 -2.8584e+00 +7.3500e-01 -2.2423e+00 -3.4751e+00 -3.1967e+00 -2.7187e+00 +3.0794e+00 +1.4215e+00 -3.4732e+00 -2.0976e+00 +2.2348e+00 -2.4376e+00 +1.5337e+00
127 127 +5.310814994e+03 +4.186819740e+02 000009090000090000000000000009090908900999990900900090099099090900 -2.1339e-01 +5.6259e-01 +2.5340e+00 -3.4638e+00 +2.5771e+00 +1.4110e+00 -2.2744e+00 -2.8567e+00 +7.3226e-01 -2.2502e+00 -3.4752e+00 -3.1917e+00 -2.7186e+00 +3.0871e+00 +1.4178e+00 -3.4765e+00 -2.1036e+00 +2.2378e+00 -2.4381e+00 +1.5310e+00
148 148 +3.922073445e+03 +4.186609137e+02 000000090000090000000000000009090908900909990900900090099099090900 -2.1466e-01 +5.6592e-01 +2.5338e+00 -3.4723e+00 +2.5827e+00 +1.4106e+00 -2.2786e+00 -2.8518e+00 +7.3071e-01 -2.2563e+00 -3.4759e+00 -3.1883e+00 -2.7174e+00 +3.0938e+00 +1.4165e+00 -3.4806e+00 -2.1062e+00 +2.2427e+00 -2.4388e+00 +1.5307e+00
169 169 +1.647110636e+03 +4.186242887e+02 000000090000090000000000000009090907900909900900000090099099090900 -2.1607e-01 +5.7045e-01 +2.5336e+00 -3.4864e+00 +2.5918e+00 +1.4104e+00 -2.2863e+00 -2.8448e+00 +7.2881e-01 -2.2663e+00 -3.4772e+00 -3.1829e+00 -2.7150e+00 +3.1045e+00 +1.4144e+00 -3.4868e+00 -2.1119e+00 +2.2501e+00 -2.4394e+00 +1.5304e+00
190 190 +1.297245042e+03 +4.186226831e+02 000000090000090000000000000009090907900909900900000090099009000900 -2.1447e-01 +5.6884e-01 +2.5331e+00 -3.4873e+00 +2.5939e+00 +1.4112e+00 -2.2867e+00 -2.8456e+00 +7.2901e-01 -2.2680e+00 -3.4764e+00 -3.1841e+00 -2.7153e+00 +3.1056e+00 +1.4141e+00 -3.4864e+00 -2.1129e+00 +2.2513e+00 -2.4401e+00 +1.5303e+00
211 211 +1.011784328e+03 +4.186357967e+02 000000090000090000000000000009090907900909900900000090098009000900 -2.1367e-01 +5.6821e-01 +2.5327e+00 -3.4882e+00 +2.5958e+00 +1.4116e+00 -2.2869e+00 -2.8460e+00 +7.2861e-01 -2.2694e+00 -3.4761e+00 -3.1843e+00 -2.7153e+00 +3.1067e+00 +1.4139e+00 -3.4861e+00 -2.1132e+00 +2.2521e+00 -2.4409e+00 +1.5300e+00
232 232 +2.469555249e+02 +4.187047191e+02 000000090000090000000000000009090000900909900900000000090009000900 -2.1291e-01 +5.6857e-01 +2.5293e+00 -3.4920e+00 +2.6035e+00 +1.4157e+00 -2.2870e+00 -2.8478e+00 +7.2809e-01 -2.2743e+00 -3.4791e+00 -3.1845e+00 -2.7100e+00 +3.1143e+00 +1.4143e+00 -3.4850e+00 -2.1125e+00 +2.2563e+00 -2.4421e+00 +1.5317e+00
253 253 +1.797498154e+01 +4.187554405e+02 000000070000090000000000000000090000700009000000000000090000000000 -2.1284e-01 +5.6854e-01 +2.5305e+00 -3.4925e+00 +2.6062e+00 +1.4155e+00 -2.2881e+00 -2.8480e+00 +7.2773e-01 -2.2753e+00 -3.4784e+00 -3.1837e+00 -2.7092e+00 +3.1153e+00 +1.4139e+00 -3.4837e+00 -2.1119e+00 +2.2558e+00 -2.4436e+00 +1.5313e+00
