% f evaluations | g evaluations | best noise-free fitness - Fopt (5.387138830084e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.581294772e+04 +8.751462332e+01 090909909990000 -2.3785e+00 -4.0135e+00 -3.4994e+00
4 3 +2.581294673e+04 +8.751462384e+01 090909909990000 -2.3785e+00 -4.0135e+00 -3.4994e+00
5 5 +1.291928386e+02 +5.404039051e+01 080909909990000 +2.0051e+00 +2.7036e-01 -1.0683e+00
9 9 +2.413225294e+00 +5.387523021e+01 000908700880000 +2.0268e+00 +2.9143e-01 -1.0562e+00
13 13 +1.670229973e-03 +5.387305853e+01 000000000000000 +2.0272e+00 +2.9198e-01 -1.0562e+00
57 57 +3.000990948e-05 +5.387141831e+01 000000000000000 +2.0272e+00 +2.9200e-01 -1.0560e+00
61 61 +2.999990443e-07 +5.387138860e+01 000000000000000 +2.0272e+00 +2.9200e-01 -1.0560e+00
409 409 +2.999996696e-09 +5.387138830e+01 000000000000000 +2.0272e+00 +2.9200e-01 -1.0560e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (8.962138830084e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.189851730e+06 +5.584588041e+01 999990909000990 -4.8522e+00 -3.1088e+00 -4.2914e+00
2 1 +1.189851727e+06 +5.584588049e+01 999990909000990 -4.8522e+00 -3.1088e+00 -4.2914e+00
5 5 +3.864321727e+05 +7.274054580e+01 999990909000990 -1.7104e+00 -6.3802e-01 +3.1379e-01
9 9 +1.930655603e+03 +8.953706299e+01 999990909000990 -2.0676e-01 +5.4446e-01 +2.5177e+00
13 13 +8.276938716e+00 +8.962103064e+01 879890808000790 -1.9924e-01 +5.5037e-01 +2.5288e+00
17 17 +3.158154945e-04 +8.962170412e+01 000000000000000 -1.9920e-01 +5.5039e-01 +2.5288e+00
74 74 +2.998826857e-05 +8.962141829e+01 000000000000000 -1.9920e-01 +5.5040e-01 +2.5288e+00
78 78 +3.000019717e-07 +8.962138860e+01 000000000000000 -1.9920e-01 +5.5040e-01 +2.5288e+00
608 608 +6.000003339e-08 +8.962138836e+01 000000000000000 -1.9920e-01 +5.5040e-01 +2.5288e+00
1012 1012 +2.999996696e-09 +8.962138830e+01 000000000000000 -1.9920e-01 +5.5040e-01 +2.5288e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.439613883008e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.708524061e+05 +2.817789143e+02 999999999999999 +3.3745e+00 -1.5558e+00 -3.0881e+00
5 5 +4.782610495e-04 +3.439618666e+02 000000000000000 +4.9759e-01 +3.2065e+00 +2.7248e+00
57 57 +3.004369205e-05 +3.439614183e+02 000000000000000 +4.9760e-01 +3.2064e+00 +2.7248e+00
61 61 +3.000009769e-07 +3.439613886e+02 000000000000000 +4.9760e-01 +3.2064e+00 +2.7248e+00
1470 1470 +3.000025117e-09 +3.439613883e+02 000000000000000 +4.9760e-01 +3.2064e+00 +2.7248e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.079913883008e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.377216083e+05 +1.130500826e+02 090099990090990 -1.5040e+00 -4.7839e+00 -1.5899e+00
2 1 +4.377216079e+05 +1.130500826e+02 090099990090990 -1.5040e+00 -4.7839e+00 -1.5899e+00
5 5 +1.736681431e+05 +1.099988745e+02 090099990090990 +1.4794e+00 +4.4781e-01 -2.6408e+00
9 9 +1.353212180e+05 +1.095551117e+02 090099990090990 +1.9127e+00 +1.2076e+00 -2.7934e+00
13 13 +2.387060209e+04 +1.082678742e+02 090099990090990 +3.1719e+00 +3.4158e+00 -3.2370e+00
17 17 +1.051445513e+02 +1.079959462e+02 090098980090990 +3.4403e+00 +3.8864e+00 -3.3318e+00
21 21 +8.930672485e-03 +1.080003190e+02 000000000000000 +3.4416e+00 +3.8885e+00 -3.3328e+00
65 65 +3.004115106e-03 +1.079943924e+02 000000000000000 +3.4416e+00 +3.8888e+00 -3.3323e+00
69 69 +3.003578908e-05 +1.079914183e+02 000000000000000 +3.4416e+00 +3.8888e+00 -3.3320e+00
73 73 +3.000046149e-07 +1.079913886e+02 000000000000000 +3.4416e+00 +3.8888e+00 -3.3320e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-7.708861169916e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.066756638e+05 -3.006122716e+01 090900099909009 -1.0836e+00 +5.8827e-01 +2.3225e+00
2 1 +3.066756631e+05 -3.006122718e+01 090900099909009 -1.0836e+00 +5.8827e-01 +2.3225e+00
5 5 +1.537062946e+03 -7.685292666e+01 090900099909009 +5.7164e-01 +3.9630e+00 -3.5894e+00
9 9 +1.169374374e+01 -7.708678992e+01 090700099800009 +5.7991e-01 +3.9799e+00 -3.6190e+00
13 13 +4.804801149e-04 -7.708813122e+01 000000000000000 +5.8001e-01 +3.9800e+00 -3.6192e+00
65 65 +2.983268568e-05 -7.708858187e+01 000000000000000 +5.8000e-01 +3.9800e+00 -3.6192e+00
68 67 +2.929338321e-05 -7.708858241e+01 000000000000000 +5.8000e-01 +3.9800e+00 -3.6192e+00
69 69 +2.999950226e-07 -7.708861140e+01 000000000000000 +5.8000e-01 +3.9800e+00 -3.6192e+00
73 73 +2.999996696e-09 -7.708861170e+01 000000000000000 +5.8000e-01 +3.9800e+00 -3.6192e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.510786116992e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.988963379e+05 -1.767998560e+02 909099099909099 +1.1162e+00 +8.1230e-01 -4.2940e+00
5 5 +1.495045155e+03 -1.512071547e+02 909099099909099 -1.3333e+00 -3.5222e+00 -3.3503e+00
9 9 +8.321938899e+00 -1.510789916e+02 008088098800089 -1.3455e+00 -3.5439e+00 -3.3456e+00
13 13 +1.569540004e-03 -1.510770422e+02 000000000000000 -1.3456e+00 -3.5441e+00 -3.3455e+00
61 61 +2.998671164e-05 -1.510785817e+02 000000000000000 -1.3456e+00 -3.5440e+00 -3.3456e+00
64 63 +2.948817877e-05 -1.510785822e+02 000000000000000 -1.3456e+00 -3.5440e+00 -3.3456e+00
65 65 +2.999972253e-07 -1.510786114e+02 000000000000000 -1.3456e+00 -3.5440e+00 -3.3456e+00
530 530 +3.000025117e-09 -1.510786117e+02 000000000000000 -1.3456e+00 -3.5440e+00 -3.3456e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.903513883008e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.989636184e+04 +2.592950982e+02 000000000090009 -2.0194e+00 +3.2593e+00 -3.6360e+00
4 3 +2.989636181e+04 +2.592950987e+02 000000000090009 -2.0194e+00 +3.2593e+00 -3.6360e+00
5 5 +1.641254472e+04 +2.457215926e+02 000000000090009 -4.0966e-01 +7.5401e-01 -1.6474e+00
9 9 +1.383368946e+04 +2.439695673e+02 000000000090009 -3.0995e-02 +5.0694e-01 -1.4320e+00
13 13 +4.477691312e+01 +2.351283014e+02 000000000000000 +2.1683e+00 -9.2572e-01 -3.1473e-01
21 21 +3.318270716e+01 +2.235340955e+02 000000000000000 +2.4240e+00 -4.0810e-01 +6.5545e-01
25 25 +2.260145265e+01 +2.129528410e+02 000000000000000 +2.9757e+00 -3.3841e-01 +1.6364e+00
29 29 +1.348264733e+01 +2.038340356e+02 000000000000000 +3.0632e+00 +2.0631e-02 +2.4260e+00
33 33 +4.178408184e+00 +1.945297965e+02 000000000000000 +2.7253e+00 +2.0004e-01 +3.3334e+00
37 37 +2.805242626e+00 +1.931566309e+02 000000000000000 +2.8135e+00 +2.0844e-01 +3.4593e+00
41 41 +2.951511654e-01 +1.906465395e+02 000000000000000 +2.7521e+00 +2.4939e-01 +3.7035e+00
45 45 +3.093816829e-03 +1.903544821e+02 000000000000000 +2.7512e+00 +2.5276e-01 +3.7317e+00
49 49 +2.978452966e-05 +1.903514181e+02 000000000000000 +2.7512e+00 +2.5280e-01 +3.7320e+00
52 51 +2.922841873e-05 +1.903514175e+02 000000000000000 +2.7512e+00 +2.5280e-01 +3.7320e+00
53 53 +2.999882156e-07 +1.903513886e+02 000000000000000 +2.7512e+00 +2.5280e-01 +3.7320e+00
438 438 +2.999996696e-09 +1.903513883e+02 000000000000000 +2.7512e+00 +2.5280e-01 +3.7320e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.406413883008e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.494339369e+04 +1.127747226e+02 909099090090990 +3.8878e+00 +1.4323e+00 +2.8606e+00
5 5 +5.461974112e+03 +1.381586514e+02 909099090090990 -2.2118e+00 +1.1924e+00 +8.4210e-01
9 9 +2.640075546e+01 +1.406293263e+02 909078080090890 -2.7692e+00 +1.1704e+00 +6.5774e-01
13 13 +3.163455411e-03 +1.406445518e+02 000000000000000 -2.7719e+00 +1.1702e+00 +6.5655e-01
53 53 +2.855613654e-03 +1.406442439e+02 000000000000000 -2.7720e+00 +1.1700e+00 +6.5663e-01
