% f evaluations | g evaluations | best noise-free fitness - Fopt (1.268866990354e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.861988417e+03 +1.253112641e+03 099990 -1.7254e+00 -4.5722e+00 -3.8023e-01 +7.2857e-01 +2.7214e-01
4 3 +8.861988415e+03 +1.253112645e+03 099990 -1.7254e+00 -4.5722e+00 -3.8024e-01 +7.2857e-01 +2.7214e-01
7 7 +1.139606300e+03 +5.457246768e+02 099000 +4.9664e+00 -1.2864e+00 -3.8308e+00 -1.6525e+00 +3.3806e+00
13 13 +7.373838808e+02 +1.748069300e+02 999000 +4.9720e+00 +3.3181e-01 -2.9736e+00 -1.8235e+00 +3.2290e+00
19 19 +7.209523674e+02 +1.760876745e+02 999000 +4.9255e+00 +3.4323e-01 -2.9664e+00 -1.7767e+00 +3.2179e+00
25 25 +6.901410427e+02 +1.809493146e+02 999000 +4.8672e+00 +3.5698e-01 -2.9785e+00 -1.6929e+00 +3.2297e+00
31 31 +4.700705811e+02 +2.596233111e+02 000090 +3.8225e+00 +7.1464e-01 -2.9704e+00 -9.6516e-01 +2.6862e+00
32 32 +3.065080999e+02 +2.112828686e+02 909000 +4.3448e+00 +5.3581e-01 -2.9744e+00 -1.3290e+00 +2.9579e+00
38 38 +5.330588332e+01 +1.801925824e+02 000000 +4.4969e+00 +1.1733e+00 -3.4701e+00 -1.9507e+00 +2.9613e+00
44 44 +1.139012779e+01 +1.339237446e+02 900000 +4.5301e+00 +1.4497e+00 -3.5304e+00 -2.4294e+00 +2.9731e+00
50 50 +6.187001207e+00 +1.245130523e+02 000009 +4.5590e+00 +1.5880e+00 -3.6238e+00 -2.5982e+00 +2.9747e+00
56 56 +1.526795548e-01 +1.270393786e+02 000000 +4.5594e+00 +1.5781e+00 -3.6278e+00 -2.5794e+00 +2.9741e+00
63 63 +5.900359653e-02 +1.269457026e+02 000000 +4.5677e+00 +1.6238e+00 -3.6919e+00 -2.6386e+00 +2.9749e+00
69 69 +3.084693628e-03 +1.268897837e+02 000000 +4.5682e+00 +1.6258e+00 -3.6943e+00 -2.6409e+00 +2.9749e+00
135 135 +2.951185653e-03 +1.268896502e+02 000000 +4.5627e+00 +1.5797e+00 -3.6216e+00 -2.5683e+00 +2.9734e+00
276 276 +2.834058032e-03 +1.268895331e+02 000000 +4.5514e+00 +1.5573e+00 -3.6017e+00 -2.5550e+00 +2.9736e+00
303 303 +2.779196827e-03 +1.268892943e+02 000005 +4.4975e+00 +1.5572e+00 -3.5707e+00 -2.5019e+00 +2.9627e+00
343 343 +2.753906035e-03 +1.268894529e+02 000000 +4.4732e+00 +1.5627e+00 -3.5597e+00 -2.4774e+00 +2.9572e+00
382 382 +2.666105193e-03 +1.268893651e+02 000000 +4.4329e+00 +1.5671e+00 -3.5384e+00 -2.4352e+00 +2.9477e+00
408 408 +2.607066378e-03 +1.268893061e+02 000000 +4.4058e+00 +1.5702e+00 -3.5237e+00 -2.4065e+00 +2.9396e+00
421 421 +2.552566148e-03 +1.268892404e+02 000004 +4.3898e+00 +1.5715e+00 -3.5131e+00 -2.3906e+00 +2.9293e+00
579 579 +2.498005188e-03 +1.268891970e+02 000000 +4.3459e+00 +1.5663e+00 -3.4628e+00 -2.3641e+00 +2.8367e+00
675 675 +2.403041711e-03 +1.268890917e+02 000004 +4.2671e+00 +1.5829e+00 -3.4342e+00 -2.3138e+00 +2.7950e+00
693 693 +2.392626207e-03 +1.268890917e+02 000000 +4.2548e+00 +1.5842e+00 -3.4340e+00 -2.3020e+00 +2.8052e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.917492090243e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.292071285e+04 +7.957973655e+01 900999 -2.4471e+00 +3.0967e+00 +2.5494e+00 +2.0834e+00 +3.2103e+00
7 7 +8.664227428e+03 +2.063979441e+02 990999 +2.7530e+00 -1.3008e+00 +3.4488e+00 +2.9891e+00 +4.9911e+00
13 13 +5.358902531e+03 +2.438452728e+02 900999 +1.9273e+00 -1.2132e+00 +3.1780e+00 +1.6839e+00 +4.0029e+00
19 19 +5.150827007e+03 +3.822215926e+02 000909 +4.3243e+00 -1.4892e+00 +3.1022e+00 +1.8709e+00 +4.9950e+00
20 20 +4.031560106e+03 +3.096488732e+02 000909 +3.1258e+00 -1.3512e+00 +3.1401e+00 +1.7774e+00 +4.4989e+00
27 27 +3.363763930e+03 +3.096178863e+02 000909 +3.2456e+00 -1.4715e+00 +3.1162e+00 +1.9416e+00 +4.9963e+00
39 39 +1.253755065e+03 +3.126622170e+02 000900 +3.3298e+00 -1.7469e+00 +3.0439e+00 +2.1975e+00 +4.9938e+00
45 45 +3.097427787e+02 +2.949600998e+02 090900 +3.3435e+00 -1.8465e+00 +3.0081e+00 +2.5238e+00 +4.9462e+00
51 51 +1.800821394e+02 +2.995182532e+02 090900 +3.3249e+00 -1.8638e+00 +2.9988e+00 +2.4526e+00 +4.9997e+00
57 57 +4.191558784e+00 +2.959407678e+02 000000 +3.2259e+00 -1.8433e+00 +2.9964e+00 +2.3809e+00 +4.9967e+00
69 69 +1.137379218e+00 +2.928865882e+02 000000 +3.1538e+00 -1.8888e+00 +2.9700e+00 +2.3683e+00 +4.9919e+00
75 75 +1.032917988e-01 +2.918525008e+02 000000 +3.1255e+00 -1.8781e+00 +2.9713e+00 +2.3446e+00 +4.9694e+00
81 81 +3.203786695e-04 +2.917495294e+02 000000 +3.1240e+00 -1.8776e+00 +2.9714e+00 +2.3439e+00 +4.9689e+00
84 83 +3.143150373e-04 +2.917495233e+02 000000 +3.1240e+00 -1.8776e+00 +2.9714e+00 +2.3439e+00 +4.9689e+00
105 105 +2.576351638e-04 +2.917494667e+02 000000 +3.1013e+00 -1.8573e+00 +2.9772e+00 +2.3139e+00 +4.8471e+00
108 107 +2.517434569e-04 +2.917494608e+02 000000 +3.1013e+00 -1.8573e+00 +2.9772e+00 +2.3139e+00 +4.8471e+00
123 123 +2.266340502e-04 +2.917494357e+02 000000 +3.0991e+00 -1.8556e+00 +2.9777e+00 +2.3106e+00 +4.8382e+00
141 141 +2.213835956e-04 +2.917494304e+02 000000 +3.1003e+00 -1.8568e+00 +2.9773e+00 +2.3125e+00 +4.8436e+00
1109 1109 +2.183952404e-04 +2.917494274e+02 000000 +3.0941e+00 -1.8568e+00 +2.9774e+00 +2.3049e+00 +4.8259e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.904249446584e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.218178426e+05 +2.660971465e+03 099099 -1.6694e+00 -1.1435e-01 +4.8101e+00 +4.4499e+00 -3.4748e+00
3 2 +1.218178424e+05 +2.660971479e+03 099099 -1.6694e+00 -1.1435e-01 +4.8101e+00 +4.4499e+00 -3.4748e+00
13 13 +8.546652165e+04 +1.713063412e+03 099099 -2.0817e+00 +7.9864e-01 +2.3603e+00 +2.9960e+00 -1.9629e+00
19 19 +1.264425896e+04 +9.255664576e+02 099090 -3.0101e+00 +2.2070e+00 -2.8907e+00 -7.4501e-01 +2.8329e-01
25 25 +1.039410730e+03 +1.098453224e+03 000000 -3.4596e+00 +1.9094e+00 -4.1946e+00 -1.5446e+00 +6.1309e-01
31 31 +8.348257918e+02 +8.938682863e+02 000000 -3.1650e+00 +1.9255e+00 -3.9251e+00 -1.8131e+00 +8.4109e-01
37 37 +2.943023069e+02 +2.617392591e+02 090000 -1.5804e+00 +1.7852e+00 -2.3922e+00 -3.0913e+00 +2.0963e+00
44 44 +6.363112963e+01 +1.226736241e+02 000000 -3.8599e-01 +1.1133e+00 -1.4692e+00 -4.6585e+00 +2.9433e+00
57 57 +3.475042382e+01 +6.802533803e+01 090000 -1.8111e+00 +1.8550e+00 -2.5197e+00 -3.3447e+00 +2.4735e+00
68 68 +3.178775055e+01 +9.083024501e+01 000000 -1.8478e+00 +1.8170e+00 -2.5785e+00 -3.3696e+00 +2.3861e+00
76 76 +2.026053334e+01 +7.930302781e+01 000000 -1.9875e+00 +1.8849e+00 -2.7084e+00 -3.2558e+00 +2.4070e+00
82 82 +5.158536619e+00 +6.420103109e+01 000000 -1.8890e+00 +1.8273e+00 -2.6233e+00 -3.3720e+00 +2.4655e+00
101 101 +5.089051005e+00 +6.413154547e+01 000000 -1.7899e+00 +1.7490e+00 -2.5194e+00 -3.5388e+00 +2.5254e+00
113 113 +2.339484515e+00 +6.138197898e+01 000000 -1.7977e+00 +1.7516e+00 -2.5008e+00 -3.5389e+00 +2.5272e+00
120 120 +2.275677597e+00 +6.131817206e+01 000000 -1.8465e+00 +1.7855e+00 -2.5114e+00 -3.4722e+00 +2.4794e+00
121 121 +2.041553513e+00 +6.108404798e+01 000000 -1.8221e+00 +1.7685e+00 -2.5061e+00 -3.5055e+00 +2.5033e+00
123 123 +5.057872716e-03 +5.904755234e+01 000000 -1.8046e+00 +1.7541e+00 -2.4850e+00 -3.5383e+00 +2.5281e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.662072398247e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.667070944e+04 +6.671508858e+02 909090 +4.9465e+00 +1.2701e+00 -4.1792e+00 -5.4199e-01 -1.9394e+00
4 3 +4.667070935e+04 +6.671508875e+02 909090 +4.9465e+00 +1.2701e+00 -4.1792e+00 -5.4199e-01 -1.9394e+00
7 7 +3.024933575e+04 +1.287384355e+02 909090 +2.5137e+00 +9.1194e-01 -4.9959e+00 -2.5641e-01 -2.0979e-01
26 26 +6.046841961e+03 +5.494610975e+01 909090 +3.2539e-01 -7.6175e-02 -4.9995e+00 +1.3658e+00 +3.4158e+00
32 32 +5.984039985e+03 +5.512754394e+01 909090 +3.2244e-01 -6.6079e-02 -4.9995e+00 +1.3742e+00 +3.4337e+00
38 38 +2.621665008e+02 +1.521501013e+02 009000 -4.5298e-01 -4.2646e-01 -4.9989e+00 +2.6113e+00 +3.6920e+00
57 57 +3.658085153e+00 +1.660100256e+02 009000 -6.0024e-01 -2.8988e-01 -4.9750e+00 +2.2233e+00 +4.0104e+00
63 63 +3.996480324e-03 +1.662112363e+02 000000 -6.0193e-01 -2.8997e-01 -4.9739e+00 +2.2240e+00 +4.0121e+00
69 69 +3.686020985e-03 +1.662104594e+02 005000 -6.0175e-01 -2.8870e-01 -4.9697e+00 +2.2235e+00 +4.0137e+00
76 76 +3.242339995e-03 +1.662104701e+02 004000 -6.0102e-01 -2.8044e-01 -4.9428e+00 +2.2212e+00 +4.0235e+00
77 76 +3.231366193e-03 +1.662104712e+02 000000 -6.0102e-01 -2.8044e-01 -4.9428e+00 +2.2212e+00 +4.0235e+00
122 122 +3.141299828e-03 +1.662103811e+02 000000 -6.6502e-01 -5.9357e-02 -4.3411e+00 +2.2650e+00 +4.2116e+00
795 795 +3.000661305e-03 +1.662102405e+02 000000 -6.7018e-01 -5.7019e-02 -4.3362e+00 +2.2701e+00 +4.2064e+00
935 935 +2.903253065e-03 +1.662101431e+02 000000 -6.7376e-01 -5.6538e-02 -4.3254e+00 +2.2670e+00 +4.1954e+00
1642 1642 +2.878358851e-03 +1.662101182e+02 000000 -6.9937e-01 -5.7114e-02 -4.2746e+00 +2.3681e+00 +4.1482e+00
2340 2340 +2.798246287e-03 +1.662100381e+02 000000 -7.0730e-01 -6.0463e-02 -4.1447e+00 +2.3569e+00 +4.0714e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.422729747879e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.128420870e+04 +1.141683076e+02 999990 -5.1306e-01 -2.2764e+00 -2.6118e+00 +4.5680e+00 +3.4024e+00
4 3 +9.128420824e+04 +1.141683063e+02 999990 -5.1306e-01 -2.2764e+00 -2.6118e+00 +4.5680e+00 +3.4024e+00
7 7 +1.228896965e+03 +2.250968038e+02 009090 +1.9497e-01 +4.5933e+00 +4.2091e+00 +3.3489e+00 -4.3010e-01
