% f evaluations | g evaluations | best noise-free fitness - Fopt (1.012263726551e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.267568674e+03 +4.610832005e+02 099990 +2.5114e+00 +4.1965e+00 +2.9947e+00 -4.8223e+00 -1.5698e+00 +1.5930e+00 -2.2338e+00 -4.4049e+00 +2.9106e+00 -4.1121e+00 -7.5264e-01 +2.3431e+00 +3.7732e+00 -3.8183e+00 -9.3798e-01 -4.3666e+00 +7.5645e-01 +3.1788e+00 +4.7798e+00 +3.1618e+00
2 1 +6.267568609e+03 +4.610832025e+02 099990 +2.5114e+00 +4.1965e+00 +2.9947e+00 -4.8223e+00 -1.5698e+00 +1.5930e+00 -2.2338e+00 -4.4049e+00 +2.9106e+00 -4.1121e+00 -7.5264e-01 +2.3431e+00 +3.7732e+00 -3.8183e+00 -9.3798e-01 -4.3666e+00 +7.5645e-01 +3.1788e+00 +4.7798e+00 +3.1618e+00
22 22 +3.631546704e+03 +1.540111150e+02 099990 +1.5236e+00 +3.6690e+00 +3.0511e+00 -4.9341e+00 -1.1744e+00 +1.4819e+00 -2.6261e+00 -4.0027e+00 +1.9987e+00 -4.2785e+00 -4.6439e-01 +2.3433e+00 +3.7482e+00 -4.2252e+00 -1.5823e+00 -4.0824e+00 +1.3870e+00 +1.1437e+00 +4.7012e+00 +3.2837e+00
43 43 +4.941644992e+02 +1.560294669e+02 090990 +8.7295e-01 +1.3223e+00 +3.2286e+00 -4.9218e+00 -1.2302e+00 +2.0990e+00 -2.9911e+00 -2.8413e+00 +2.6626e+00 -4.7794e+00 -9.1422e-01 +1.8750e+00 +3.6322e+00 -4.8311e+00 -3.0794e+00 -4.0346e+00 +1.8235e+00 -1.5843e+00 +4.3866e+00 +3.2437e+00
64 64 +3.631890630e+02 +1.033594132e+02 000990 +5.1529e-01 +5.3868e-01 +3.3789e+00 -4.8299e+00 -1.2053e+00 +1.9964e+00 -2.9185e+00 -1.9583e+00 +2.8607e+00 -4.4735e+00 -6.4197e-01 +1.4551e+00 +3.6757e+00 -4.8294e+00 -3.3426e+00 -3.3922e+00 +2.1528e+00 -1.4595e+00 +4.1669e+00 +3.4029e+00
85 85 +1.120228495e+00 +1.023466012e+02 000000 +4.9845e-01 +3.6201e-01 +3.3945e+00 -4.4769e+00 -1.2191e+00 +2.0367e+00 -2.9013e+00 -1.7540e+00 +2.7300e+00 -4.2838e+00 -5.9375e-01 +1.3461e+00 +3.6060e+00 -4.6818e+00 -3.3422e+00 -3.3195e+00 +2.2023e+00 -1.4186e+00 +4.0020e+00 +3.3789e+00
106 106 +1.620117682e-01 +1.013883844e+02 000000 +4.9623e-01 +3.4593e-01 +3.3997e+00 -4.4840e+00 -1.2179e+00 +2.0344e+00 -2.9028e+00 -1.7627e+00 +2.7284e+00 -4.2950e+00 -6.0139e-01 +1.3506e+00 +3.5961e+00 -4.6943e+00 -3.3427e+00 -3.3164e+00 +2.1952e+00 -1.4419e+00 +4.0067e+00 +3.3668e+00
149 149 +1.579745327e-01 +1.013843472e+02 000000 +4.9420e-01 +3.0250e-01 +3.4080e+00 -4.4388e+00 -1.2161e+00 +2.0356e+00 -2.9028e+00 -1.7228e+00 +2.7048e+00 -4.2684e+00 -5.9254e-01 +1.3320e+00 +3.5756e+00 -4.6810e+00 -3.3491e+00 -3.2904e+00 +2.2029e+00 -1.4428e+00 +3.9852e+00 +3.3570e+00
176 176 +3.576178218e-02 +1.012621344e+02 000000 +4.9646e-01 +3.0013e-01 +3.4075e+00 -4.4340e+00 -1.2157e+00 +2.0369e+00 -2.9018e+00 -1.7235e+00 +2.7050e+00 -4.2684e+00 -5.9503e-01 +1.3337e+00 +3.5724e+00 -4.6796e+00 -3.3488e+00 -3.2895e+00 +2.1997e+00 -1.4469e+00 +3.9888e+00 +3.3537e+00
300 299 +3.548114146e-02 +1.012618538e+02 000000 +4.9591e-01 +3.0176e-01 +3.4050e+00 -4.4331e+00 -1.2143e+00 +2.0381e+00 -2.9013e+00 -1.7212e+00 +2.7034e+00 -4.2663e+00 -5.9596e-01 +1.3322e+00 +3.5728e+00 -4.6790e+00 -3.3471e+00 -3.2878e+00 +2.1969e+00 -1.4486e+00 +3.9892e+00 +3.3504e+00
583 583 +3.467140445e-02 +1.012610441e+02 000000 +4.9460e-01 +3.0634e-01 +3.3980e+00 -4.4304e+00 -1.2103e+00 +2.0413e+00 -2.8999e+00 -1.7147e+00 +2.6990e+00 -4.2606e+00 -5.9852e-01 +1.3280e+00 +3.5740e+00 -4.6775e+00 -3.3424e+00 -3.2829e+00 +2.1893e+00 -1.4531e+00 +3.9903e+00 +3.3413e+00
951 951 +3.385711211e-02 +1.012602298e+02 000000 +4.9358e-01 +3.1054e-01 +3.3916e+00 -4.4279e+00 -1.2066e+00 +2.0442e+00 -2.8986e+00 -1.7088e+00 +2.6950e+00 -4.2553e+00 -6.0083e-01 +1.3241e+00 +3.5751e+00 -4.6761e+00 -3.3381e+00 -3.2784e+00 +2.1823e+00 -1.4573e+00 +3.9913e+00 +3.3331e+00
1377 1377 +3.310687523e-02 +1.012594795e+02 000000 +4.9270e-01 +3.1436e-01 +3.3858e+00 -4.4257e+00 -1.2032e+00 +2.0469e+00 -2.8974e+00 -1.7035e+00 +2.6915e+00 -4.2505e+00 -6.0291e-01 +1.3206e+00 +3.5761e+00 -4.6748e+00 -3.3343e+00 -3.2743e+00 +2.1761e+00 -1.4611e+00 +3.9922e+00 +3.3257e+00
1723 1723 +3.235926806e-02 +1.012587319e+02 000000 +4.9058e-01 +3.2213e-01 +3.3740e+00 -4.4210e+00 -1.1965e+00 +2.0524e+00 -2.8950e+00 -1.6924e+00 +2.6841e+00 -4.2405e+00 -6.0718e-01 +1.3136e+00 +3.5782e+00 -4.6721e+00 -3.3264e+00 -3.2659e+00 +2.1635e+00 -1.4688e+00 +3.9939e+00 +3.3106e+00
2786 2786 +3.161816647e-02 +1.012579908e+02 000000 +4.8886e-01 +3.2744e-01 +3.3661e+00 -4.4177e+00 -1.1921e+00 +2.0562e+00 -2.8935e+00 -1.6847e+00 +2.6789e+00 -4.2336e+00 -6.1006e-01 +1.3090e+00 +3.5796e+00 -4.6703e+00 -3.3211e+00 -3.2601e+00 +2.1550e+00 -1.4740e+00 +3.9949e+00 +3.3005e+00
4134 4134 +3.089890095e-02 +1.012572716e+02 000000 +4.8721e-01 +3.3318e-01 +3.3575e+00 -4.4142e+00 -1.1872e+00 +2.0602e+00 -2.8918e+00 -1.6764e+00 +2.6735e+00 -4.2261e+00 -6.1318e-01 +1.3040e+00 +3.5811e+00 -4.6683e+00 -3.3154e+00 -3.2538e+00 +2.1459e+00 -1.4797e+00 +3.9961e+00 +3.2897e+00
4760 4760 +2.999878865e-02 +1.012563714e+02 000000 +4.8562e-01 +3.3834e-01 +3.3508e+00 -4.4125e+00 -1.1831e+00 +2.0637e+00 -2.8919e+00 -1.6697e+00 +2.6704e+00 -4.2205e+00 -6.1805e-01 +1.3012e+00 +3.5845e+00 -4.6672e+00 -3.3112e+00 -3.2501e+00 +2.1382e+00 -1.4843e+00 +3.9968e+00 +3.2803e+00
8037 8036 +2.951122494e-02 +1.012558839e+02 000000 +4.8278e-01 +3.4937e-01 +3.3337e+00 -4.4041e+00 -1.1733e+00 +2.0718e+00 -2.8872e+00 -1.6525e+00 +2.6580e+00 -4.2044e+00 -6.2189e-01 +1.2901e+00 +3.5854e+00 -4.6627e+00 -3.2997e+00 -3.2359e+00 +2.1209e+00 -1.4955e+00 +3.9991e+00 +3.2600e+00
9228 9228 +2.823746608e-02 +1.012546101e+02 000000 +4.8200e-01 +3.5533e-01 +3.3245e+00 -4.3996e+00 -1.1660e+00 +2.0787e+00 -2.8867e+00 -1.6425e+00 +2.6522e+00 -4.1956e+00 -6.2398e-01 +1.2854e+00 +3.5883e+00 -4.6601e+00 -3.2939e+00 -3.2281e+00 +2.1109e+00 -1.5006e+00 +4.0005e+00 +3.2476e+00
9258 9258 +2.397515059e-02 +1.012483587e+02 000006 +4.8107e-01 +3.5823e-01 +3.3208e+00 -4.3984e+00 -1.1653e+00 +2.0780e+00 -2.8848e+00 -1.6393e+00 +2.6498e+00 -4.1923e+00 -6.2667e-01 +1.2824e+00 +3.5879e+00 -4.6595e+00 -3.2916e+00 -3.2259e+00 +2.1076e+00 -1.5040e+00 +4.0006e+00 +3.2441e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.419516444873e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.539579035e+04 +1.714383213e+01 900990 +4.2164e+00 +4.7055e+00 +1.6957e-01 -1.4654e+00 +1.7095e+00 -1.2470e+00 +1.5851e+00 +2.9423e+00 -1.2181e+00 -3.1274e+00 +2.5292e+00 +2.0337e+00 -1.6978e+00 +4.1110e+00 +3.7261e+00 -3.3707e+00 +3.1446e+00 +3.4543e+00 +4.3593e+00 -1.3706e+00
2 1 +3.539579034e+04 +1.714383258e+01 900990 +4.2164e+00 +4.7055e+00 +1.6957e-01 -1.4654e+00 +1.7095e+00 -1.2470e+00 +1.5851e+00 +2.9423e+00 -1.2181e+00 -3.1274e+00 +2.5292e+00 +2.0337e+00 -1.6978e+00 +4.1110e+00 +3.7261e+00 -3.3707e+00 +3.1446e+00 +3.4543e+00 +4.3593e+00 -1.3706e+00
22 22 +5.949008413e+03 +2.010869240e+02 900900 +4.2687e+00 +2.6899e+00 -1.3125e+00 -2.0836e+00 +1.4714e+00 -2.3934e-01 +1.3404e+00 +3.0551e+00 -6.0366e-01 -1.7252e+00 +2.4604e+00 +9.7277e-01 -3.9560e-01 +3.1400e+00 +3.0197e+00 -4.9919e+00 +3.2917e+00 +3.3438e+00 +3.4493e+00 -1.6652e+00
43 43 +3.393493485e+02 +1.903917853e+02 000900 +4.4577e+00 +2.3341e+00 -2.4059e+00 -2.6253e+00 +1.5737e+00 -1.3804e-01 +1.3503e+00 +2.6571e+00 -4.3144e-01 -1.7909e+00 +2.5485e+00 -2.9238e-01 +1.3208e-01 +2.1112e+00 +2.5041e+00 -4.3633e+00 +3.9724e+00 +3.0943e+00 +2.6553e+00 -1.9194e+00
64 64 +9.849281563e+00 +1.490315449e+02 000900 +4.3546e+00 +2.3666e+00 -2.4506e+00 -2.6898e+00 +1.5381e+00 -2.1675e-01 +1.3151e+00 +2.5212e+00 -4.6295e-01 -1.8062e+00 +2.5327e+00 -5.7537e-01 +7.9501e-02 +2.0478e+00 +2.4650e+00 -4.3286e+00 +4.0010e+00 +2.9914e+00 +2.5127e+00 -1.8804e+00
86 86 +7.851718782e+00 +1.498033633e+02 000000 +4.3715e+00 +2.4180e+00 -2.6371e+00 -2.7823e+00 +1.6094e+00 -2.3068e-01 +1.3424e+00 +2.4100e+00 -4.6171e-01 -1.9468e+00 +2.5778e+00 -7.8103e-01 +1.5431e-01 +1.7987e+00 +2.3645e+00 -3.9864e+00 +4.1664e+00 +2.9176e+00 +2.3583e+00 -1.9650e+00
87 87 +6.172057614e+00 +1.481237021e+02 000000 +4.3631e+00 +2.3923e+00 -2.5438e+00 -2.7361e+00 +1.5737e+00 -2.2371e-01 +1.3288e+00 +2.4656e+00 -4.6233e-01 -1.8765e+00 +2.5552e+00 -6.7820e-01 +1.1691e-01 +1.9233e+00 +2.4147e+00 -4.1575e+00 +4.0837e+00 +2.9545e+00 +2.4355e+00 -1.9227e+00
114 114 +2.577290601e-01 +1.422093735e+02 000000 +2.8615e+00 +1.9696e+00 -2.4294e+00 -2.9715e+00 +1.2505e+00 -8.1180e-02 +9.7866e-01 +2.2326e+00 -7.8310e-01 -1.4829e+00 +2.9940e+00 -1.2595e+00 +4.7337e-01 +1.6882e+00 +2.4911e+00 -4.7904e+00 +3.7186e+00 +2.4221e+00 +1.9502e+00 -2.2830e+00
187 187 +7.667171844e-02 +1.420283162e+02 000000 +3.4625e+00 +2.2389e+00 -2.5718e+00 -2.8927e+00 +1.6504e+00 -2.4147e-01 +1.2022e+00 +2.3737e+00 -6.2283e-01 -1.9508e+00 +2.8106e+00 -1.0166e+00 +3.4561e-01 +1.7979e+00 +2.4718e+00 -4.1471e+00 +4.2369e+00 +2.6426e+00 +2.0600e+00 -2.0597e+00
211 211 +3.365103324e-02 +1.419852955e+02 000000 +3.4471e+00 +2.2178e+00 -2.5732e+00 -2.8935e+00 +1.6461e+00 -2.3493e-01 +1.1955e+00 +2.3756e+00 -6.1853e-01 -1.9300e+00 +2.8046e+00 -1.0265e+00 +3.4675e-01 +1.8026e+00 +2.4709e+00 -4.1848e+00 +4.2277e+00 +2.6384e+00 +2.0525e+00 -2.0532e+00
213 213 +9.648968054e-03 +1.419612935e+02 000000 +3.4590e+00 +2.2376e+00 -2.5708e+00 -2.8924e+00 +1.6494e+00 -2.4074e-01 +1.2013e+00 +2.3739e+00 -6.2387e-01 -1.9509e+00 +2.8105e+00 -1.0161e+00 +3.4599e-01 +1.7975e+00 +2.4723e+00 -4.1479e+00 +4.2365e+00 +2.6404e+00 +2.0586e+00 -2.0600e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.865950462958e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.795567990e+01 +7.661518453e+01 000000 +2.7729e+00 +4.5736e+00 +3.3096e+00 -4.4961e+00 +3.4038e+00 -2.0673e+00 +1.7116e+00 -4.4224e+00 +3.1264e+00 +3.9478e+00 +1.7222e+00 +3.5332e+00 +2.0311e+00 -1.6754e+00 +4.7213e+00 +2.8389e+00 +4.8096e+00 +4.4796e+00 -3.4520e+00 +3.3962e+00
2 1 +4.795567351e+01 +7.661517814e+01 000000 +2.7729e+00 +4.5736e+00 +3.3096e+00 -4.4961e+00 +3.4038e+00 -2.0673e+00 +1.7116e+00 -4.4224e+00 +3.1264e+00 +3.9478e+00 +1.7222e+00 +3.5332e+00 +2.0311e+00 -1.6754e+00 +4.7213e+00 +2.8389e+00 +4.8096e+00 +4.4796e+00 -3.4520e+00 +3.3962e+00
22 22 +3.900151678e+01 +6.766102141e+01 000000 +2.7974e+00 +4.4193e+00 +3.3047e+00 -4.4461e+00 +3.4226e+00 -1.9886e+00 +1.7672e+00 -4.3020e+00 +3.0428e+00 +3.9305e+00 +1.7174e+00 +3.4711e+00 +2.0244e+00 -1.6553e+00 +4.6315e+00 +2.8263e+00 +4.6365e+00 +4.4348e+00 -3.4656e+00 +3.4225e+00
27 27 +3.870392727e+01 +6.736343190e+01 000000 +2.7764e+00 +4.5731e+00 +3.3090e+00 -4.4973e+00 +3.3987e+00 -2.0623e+00 +1.7123e+00 -4.4221e+00 +3.1272e+00 +3.9452e+00 +1.7275e+00 +3.5326e+00 +2.0304e+00 -1.6791e+00 +4.7211e+00 +2.8324e+00 +4.8095e+00 +4.4775e+00 -3.4577e+00 +3.3997e+00
50 50 +2.175051156e+01 +5.041001619e+01 000000 +2.7322e+00 +4.5436e+00 +3.2931e+00 -4.4666e+00 +3.4621e+00 -2.0643e+00 +1.7074e+00 -4.3806e+00 +3.0964e+00 +3.9355e+00 +2.0100e+00 +3.5271e+00 +2.0440e+00 -1.6822e+00 +4.6781e+00 +2.6980e+00 +4.7468e+00 +4.4974e+00 -3.3635e+00 +3.3082e+00
53 53 +6.637132859e+00 +3.529663749e+01 000000 +2.7276e+00 +4.5663e+00 +3.2981e+00 -4.4763e+00 +3.4542e+00 -2.0694e+00 +1.7060e+00 -4.4094e+00 +3.1074e+00 +3.9446e+00 +2.0774e+00 +3.5290e+00 +2.0422e+00 -1.6902e+00 +4.7136e+00 +2.7005e+00 +4.8043e+00 +4.4782e+00 -3.3493e+00 +3.3114e+00
75 75 +5.237674767e+00 +3.389717940e+01 000000 +2.7026e+00 +4.3194e+00 +3.2347e+00 -4.3292e+00 +3.3884e+00 -2.0188e+00 +1.7015e+00 -4.2456e+00 +3.0407e+00 +3.8527e+00 +1.9883e+00 +3.4730e+00 +2.0199e+00 -1.7001e+00 +4.4215e+00 +2.6403e+00 +4.4189e+00 +4.3408e+00 -3.3463e+00 +3.2859e+00
