% f evaluations | g evaluations | best noise-free fitness - Fopt (4.829101243529e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.062011829e+05 +2.875611785e+03 0900909909999909 +2.3621e-01 +3.1577e+00 -5.4086e-01 +3.4688e+00 -3.9261e+00 +2.4269e+00 -3.8896e+00 +4.9588e+00 -1.0597e+00 +3.5627e+00 +4.2507e+00 -4.2041e+00 -4.3260e+00 -4.4110e+00 -4.2501e+00 +2.0507e+00 -2.0057e-01 +9.9578e-01 -3.8045e+00 +3.3420e+00
3 2 +1.062011828e+05 +2.875611786e+03 0900909909999909 +2.3621e-01 +3.1577e+00 -5.4086e-01 +3.4688e+00 -3.9261e+00 +2.4269e+00 -3.8896e+00 +4.9588e+00 -1.0597e+00 +3.5627e+00 +4.2507e+00 -4.2041e+00 -4.3260e+00 -4.4110e+00 -4.2501e+00 +2.0507e+00 -2.0057e-01 +9.9578e-01 -3.8045e+00 +3.3420e+00
22 22 +9.509065708e+04 +2.530200563e+03 0900909909999909 +5.4489e-01 +3.9368e+00 -1.1487e+00 +3.1635e+00 -2.8156e+00 +2.6276e+00 -3.1093e+00 +4.7668e+00 -1.4062e+00 +3.4579e+00 +4.9883e+00 -3.8137e+00 -4.4942e+00 -4.9971e+00 -3.7213e+00 +1.7259e+00 -6.2086e-01 +1.2108e+00 -3.7279e+00 +2.9568e+00
64 64 +6.660074739e+04 +2.003849400e+03 0900909909999909 +8.8289e-01 +4.9947e+00 +5.7124e-01 +3.5276e+00 -3.8328e+00 +7.5884e-01 -2.1424e+00 +4.0494e+00 -6.1164e-01 +2.9476e+00 +4.9892e+00 -2.3026e+00 -2.6808e-01 -4.9673e+00 -2.7070e+00 -1.5786e-01 -7.4584e-01 +3.2502e+00 -2.4576e+00 +2.8742e+00
85 85 +6.465558962e+04 +1.950979613e+03 0900909909999909 +7.1304e-01 +5.0000e+00 +3.1095e-01 +3.2605e+00 -3.3945e+00 +5.9634e-01 -2.0147e+00 +4.1406e+00 -7.3060e-01 +3.5202e+00 +4.9988e+00 -2.1044e+00 -2.2212e-01 -4.9865e+00 -2.5864e+00 -2.8471e-02 -1.2541e+00 +2.9194e+00 -2.6081e+00 +2.8341e+00
106 106 +5.970667753e+04 +1.862917819e+03 0900909909999909 +2.7486e-01 +4.9961e+00 -3.1978e-01 +2.6496e+00 -2.4505e+00 +1.3718e-01 -1.7313e+00 +4.3082e+00 -9.6367e-01 +4.9926e+00 +4.9991e+00 -1.6214e+00 +2.3138e-02 -4.9920e+00 -2.2709e+00 +2.3601e-01 -2.5567e+00 +2.2482e+00 -2.9491e+00 +2.7394e+00
148 148 +2.574937646e+04 +1.888290926e+03 0900909009990900 +4.7432e-01 +4.9967e+00 +1.8104e+00 +3.3125e+00 -4.9873e+00 -3.5073e+00 -1.1531e+00 +2.8831e+00 +2.0527e-02 +4.9892e+00 +4.9991e+00 +2.6783e-01 +4.7694e+00 -4.9907e+00 -1.1218e+00 -2.7454e+00 -1.6925e+00 +4.2996e+00 -8.2689e-01 +2.7357e+00
169 169 +2.569850618e+04 +1.887756370e+03 0900909009990900 +4.6846e-01 +4.9968e+00 +1.8039e+00 +3.3096e+00 -4.9819e+00 -3.5154e+00 -1.1522e+00 +2.8830e+00 +1.6923e-02 +4.9999e+00 +4.9991e+00 +2.7219e-01 +4.7699e+00 -4.9906e+00 -1.1186e+00 -2.7411e+00 -1.6990e+00 +4.2975e+00 -8.2833e-01 +2.7352e+00
211 211 +1.999196652e+04 +1.888226781e+03 9900909009990900 +2.1961e-01 +4.9970e+00 +1.7728e+00 +3.8271e+00 -4.8152e+00 -4.1682e+00 -1.6065e+00 +2.6463e+00 +6.8295e-01 +4.9998e+00 +4.9998e+00 +1.6506e+00 +4.5834e+00 -4.9611e+00 -6.5009e-01 -3.6234e+00 -1.6509e+00 +4.5618e+00 -4.9630e-01 +2.7487e+00
232 232 +1.271641393e+04 +1.826125336e+03 0900990009990900 -7.6539e-01 +4.9872e+00 +1.1422e-01 +4.6892e+00 -1.0249e-01 -2.1161e+00 -3.1111e+00 +4.4257e+00 +3.9792e+00 +4.9984e+00 +4.9999e+00 +2.4552e+00 +3.2188e+00 -4.9936e+00 -7.9163e-01 -3.5881e+00 -8.0922e-01 +4.7499e+00 -1.1396e+00 +2.9496e+00
253 253 +1.167600573e+04 +1.832697276e+03 8900990009990900 -7.0986e-01 +4.9944e+00 +1.9365e-01 +4.7141e+00 -2.4923e-01 -2.2124e+00 -3.1361e+00 +4.3175e+00 +4.0662e+00 +4.9994e+00 +4.9999e+00 +2.8622e+00 +3.2820e+00 -4.9939e+00 -7.1600e-01 -3.8765e+00 -8.3151e-01 +4.7835e+00 -1.0453e+00 +2.9502e+00
274 274 +1.046232049e+04 +1.850899805e+03 7900990009990900 -7.6648e-01 +4.9941e+00 +6.0453e-02 +4.7508e+00 -3.3374e-01 -2.2730e+00 -3.2588e+00 +4.1726e+00 +4.3397e+00 +4.9994e+00 +4.9999e+00 +3.1036e+00 +3.3231e+00 -4.9896e+00 -6.6530e-01 -3.9449e+00 -8.3884e-01 +4.8007e+00 -1.0159e+00 +2.9521e+00
