% f evaluations | g evaluations | best noise-free fitness - Fopt (1.933102549415e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.388117574e+01 +1.668035490e+02 9 +1.4530e+00 -1.9388e+00 -2.0922e+00
4 3 +2.388117267e+01 +1.668035522e+02 9 +1.4530e+00 -1.9388e+00 -2.0922e+00
5 5 +6.164332421e+00 +1.862812208e+02 9 +1.3414e+00 -1.8653e+00 -2.2490e+00
9 9 +6.792577987e-01 +1.939895127e+02 0 +1.2729e+00 -1.8136e+00 -2.3060e+00
13 13 +1.360426009e-03 +1.933088032e+02 6 +1.2864e+00 -1.8158e+00 -2.3107e+00
17 17 +1.119228461e-03 +1.933113742e+02 0 +1.2864e+00 -1.8157e+00 -2.3107e+00
21 21 +1.241826262e-04 +1.933103791e+02 0 +1.2864e+00 -1.8158e+00 -2.3107e+00
22 21 +1.229828291e-04 +1.933103779e+02 0 +1.2864e+00 -1.8158e+00 -2.3107e+00
25 25 +1.142983548e-04 +1.933103692e+02 0 +1.2864e+00 -1.8159e+00 -2.3108e+00
74 74 +1.079732117e-04 +1.933103277e+02 4 +1.2879e+00 -1.8347e+00 -2.3212e+00
77 77 +1.012812534e-04 +1.933102520e+02 5 +1.2872e+00 -1.8259e+00 -2.3163e+00
238 238 +9.913410486e-05 +1.933102614e+02 4 +1.2897e+00 -1.8383e+00 -2.3255e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-7.250083070087e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.557066697e+07 +1.556994196e+07 0 -6.9485e-01 +5.0274e-01 -3.7754e+00
2 1 +1.557066691e+07 +1.556994190e+07 0 -6.9485e-01 +5.0274e-01 -3.7754e+00
5 5 +5.195213833e+05 +5.187963750e+05 0 -1.0372e+00 -2.3077e-01 +7.4482e-01
9 9 +1.372376274e+05 +1.365126190e+05 0 -1.0336e+00 -4.9762e+00 +6.2754e-01
13 13 +1.374559439e+04 +1.302058608e+04 0 -1.0450e+00 -4.9584e+00 +9.4655e-01
17 17 +7.542593076e+03 +6.817584769e+03 0 -1.0862e+00 -4.9998e+00 +9.5416e-01
23 23 +4.390479434e+02 -2.859603636e+02 0 -1.6987e+00 -4.9996e+00 +5.5365e-01
27 27 +9.943794051e+00 -7.773982242e+02 9 -1.1010e+00 -4.9988e+00 +1.0597e+00
846 846 +5.358370377e+00 -7.937770294e+02 9 -2.2277e-01 -1.0575e+00 +2.5355e+00
850 850 +9.010397496e-01 -7.346409753e+02 8 -3.5169e-01 -1.0098e+00 +2.3836e+00
868 868 +5.958157467e-01 -7.303516460e+02 8 -2.1694e-01 -9.7962e-01 +2.5499e+00
894 894 +2.851926577e-01 -7.252503986e+02 8 -1.2555e-01 -1.0262e+00 +2.6453e+00
951 951 +2.211796686e-01 -7.258309329e+02 8 +1.0200e-02 -7.9140e-01 +2.8208e+00
992 992 +1.400804069e-01 -7.257238859e+02 8 +2.1386e-01 -6.4330e-01 +3.0304e+00
1010 1010 +1.360899592e-01 -7.260732099e+02 8 +3.1134e-01 -5.7054e-01 +3.1217e+00
1019 1019 +1.328164498e-01 -7.261749957e+02 8 +3.6472e-01 -5.4292e-01 +3.1678e+00
1028 1028 +1.104372547e-01 -7.259331194e+02 8 +4.3689e-01 -5.1688e-01 +3.2273e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.590724272343e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.097607443e+03 +1.356679870e+03 0 -3.6957e+00 -2.7121e+00 -3.9308e+00
4 3 +1.097607441e+03 +1.356679868e+03 0 -3.6957e+00 -2.7121e+00 -3.9308e+00
5 5 +9.209953789e+02 +1.180067806e+03 0 -3.1742e+00 -2.1111e+00 -3.9348e+00
9 9 +1.673596179e+02 +4.264320452e+02 0 -1.0337e+00 +9.6173e-01 -3.9796e+00
14 14 +6.609871722e+01 +3.251711445e+02 0 -1.7082e+00 +2.3222e+00 -3.0572e+00
18 18 +4.187723859e+01 +3.009496658e+02 0 -2.1221e+00 +2.9003e+00 -2.7781e+00
22 22 +9.728972305e+00 +2.688013995e+02 0 -1.3937e+00 +2.6831e+00 -2.7312e+00
27 27 +8.714536536e-01 +2.599438809e+02 0 -1.2959e+00 +2.7010e+00 -2.8142e+00
32 32 +4.944381715e-03 +2.590773716e+02 0 -1.2783e+00 +2.6967e+00 -2.8153e+00
36 36 +4.534763182e-04 +2.590728807e+02 0 -1.2782e+00 +2.6967e+00 -2.8152e+00
40 40 +2.505139167e-04 +2.590726777e+02 0 -1.2782e+00 +2.6967e+00 -2.8149e+00
154 153 +2.447655626e-04 +2.590726720e+02 0 -1.2641e+00 +2.6924e+00 -2.7855e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (6.279712548558e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.988046654e+03 +5.050843779e+03 0 -4.0696e+00 -3.1143e+00 +1.8350e+00
5 5 +8.868844246e+02 +6.067201414e+01 9 +4.6216e-01 -2.1117e+00 +1.3523e-01
16 16 +5.658855821e+02 +4.383627879e+00 9 +7.0455e-01 -4.9865e+00 +4.7608e-01
20 20 +5.591473612e+02 +3.895802597e+00 9 +6.9778e-01 -4.9999e+00 +4.8013e-01
24 24 +3.176203252e+02 +5.245889551e+00 9 +3.2612e-01 -4.9973e+00 +7.0063e-01
