% f evaluations | g evaluations | best noise-free fitness - Fopt (1.879395155794e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.863972644e+04 +7.656900572e+02 09999900000 -1.3962e+00 -3.4418e+00 -3.5510e-01 -1.6388e+00 -3.6366e+00 +4.9012e-02 -4.4270e+00 +3.2749e+00 +1.9006e-01 -3.0051e+00
3 2 +7.863972619e+04 +7.656900645e+02 09999900000 -1.3962e+00 -3.4418e+00 -3.5510e-01 -1.6388e+00 -3.6366e+00 +4.9012e-02 -4.4270e+00 +3.2749e+00 +1.9006e-01 -3.0051e+00
12 12 +6.159213897e+04 +6.496019323e+02 09999909000 -1.3363e-01 -3.3709e+00 -4.8103e-01 -1.4909e+00 -3.1723e+00 +1.4065e-01 -4.3312e+00 +2.5704e+00 +3.1565e-01 -1.8259e+00
24 24 +1.459817675e+04 +1.190136653e+03 09990900000 +1.4760e+00 -3.7191e+00 -5.8476e-01 +4.9936e-01 -4.9909e+00 -3.7684e-01 -3.8198e+00 +2.0385e+00 +1.4753e+00 +3.9385e-01
36 36 +1.201272365e+04 +4.253724973e+02 09990900000 +3.5830e+00 -4.3418e+00 +2.6848e-01 -4.2677e+00 -2.7755e+00 +4.9731e+00 -3.0004e+00 +2.0520e+00 +3.4731e-01 +2.9131e+00
47 47 +5.423291566e+03 +4.964021885e+02 09990000000 +4.0801e+00 -4.9967e+00 +6.3126e-01 -4.5916e+00 -2.0558e+00 +4.9911e+00 -2.0636e+00 +1.7154e+00 +1.6971e+00 +3.2420e+00
58 58 +4.883301843e+03 +4.647071557e+02 09990000000 +4.0902e+00 -4.9919e+00 +6.2917e-01 -4.5702e+00 -1.9613e+00 +5.0000e+00 -1.9631e+00 +1.6646e+00 +1.6617e+00 +3.3867e+00
69 69 +2.616206572e+03 +2.935110974e+02 09990000000 +4.0759e+00 -4.9938e+00 +5.4522e-01 -4.3346e+00 -1.3467e+00 +4.9987e+00 -1.6139e+00 +1.3305e+00 +1.5173e+00 +4.1749e+00
80 80 +1.616860325e+01 +2.041081188e+02 00000000000 +4.3288e+00 -4.9834e+00 +5.9966e-01 -4.3625e+00 -5.7421e-01 +4.9927e+00 -9.6798e-01 +8.9074e-01 +1.5140e+00 +4.8322e+00
93 93 +1.102331721e+00 +1.890418473e+02 00000000000 +4.3607e+00 -4.9682e+00 +4.8843e-01 -4.3385e+00 -4.3613e-01 +4.9870e+00 -1.0555e+00 +7.9738e-01 +1.4219e+00 +4.6717e+00
