% f evaluations | g evaluations | best noise-free fitness - Fopt (1.721801002581e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.214244999e+02 +6.936046002e+02 00 -1.4700e+00 -1.3929e+00 -2.6314e+00 -1.4699e+00 -3.8536e-01 -2.8658e+00 +7.9011e-01 +2.3173e+00 -8.6862e-02 -3.8134e-01 -4.2562e-01 +4.5524e+00 +4.3890e-01 -1.7957e+00 -4.9889e+00 +1.7975e+00 +3.8009e+00 +1.7022e+00 -2.1902e+00 -3.1278e+00
4 3 +5.214244994e+02 +6.936045997e+02 00 -1.4700e+00 -1.3929e+00 -2.6314e+00 -1.4699e+00 -3.8536e-01 -2.8658e+00 +7.9011e-01 +2.3173e+00 -8.6862e-02 -3.8134e-01 -4.2562e-01 +4.5524e+00 +4.3890e-01 -1.7957e+00 -4.9889e+00 +1.7975e+00 +3.8009e+00 +1.7022e+00 -2.1902e+00 -3.1278e+00
23 23 +2.884271187e+02 +4.606072189e+02 00 -1.1205e+00 +4.7691e-01 -2.6882e+00 -2.5456e+00 +2.2939e+00 -3.1562e+00 +3.2831e-01 +8.1248e-01 -2.0524e+00 -1.7454e+00 -8.9420e-01 +4.5247e+00 +5.6319e-01 -2.7063e+00 -4.9883e+00 -1.1917e-01 +3.4011e+00 +1.1281e+00 -6.5114e-01 -2.8270e+00
24 24 +2.575293089e+02 +4.297094091e+02 00 -1.2953e+00 -4.5801e-01 -2.6598e+00 -2.0077e+00 +9.5425e-01 -3.0110e+00 +5.5921e-01 +1.5649e+00 -1.0696e+00 -1.0634e+00 -6.5991e-01 +4.5385e+00 +5.0104e-01 -2.2510e+00 -4.9886e+00 +8.3918e-01 +3.6010e+00 +1.4152e+00 -1.4207e+00 -2.9774e+00
27 27 +2.227263403e+02 +3.567928276e+02 09 -1.3333e+00 -4.3803e-01 -2.7103e+00 -1.9881e+00 +1.2882e+00 -3.0645e+00 +6.4876e-01 +1.6520e+00 -1.5384e+00 -7.9930e-01 -5.7853e-01 +4.5404e+00 +3.9866e-01 -3.0001e+00 -4.9889e+00 +9.3719e-01 +3.5463e+00 +1.3461e+00 -1.4382e+00 -2.8922e+00
49 49 +5.824561472e+01 +2.304257150e+02 00 -1.6986e+00 +3.8713e-01 -1.5536e+00 -3.1761e+00 +5.6545e-01 -4.0274e+00 -5.3912e-01 +2.3864e-01 -2.3102e+00 +1.5117e-01 +3.0107e-01 +4.0958e+00 +8.2399e-01 -2.9602e+00 -4.9866e+00 -2.4133e-01 +4.0463e+00 +1.0808e+00 -1.2340e+00 -1.1899e+00
72 72 +4.124242611e+01 +2.134225264e+02 00 -1.6500e+00 +1.9860e-01 -1.5574e+00 -3.7850e+00 +3.7815e-01 -3.5998e+00 -6.4111e-01 +2.7256e-01 -2.6578e+00 +1.3353e-01 -1.3002e-01 +3.9796e+00 +1.6520e+00 -2.7394e+00 -4.9866e+00 -8.5160e-02 +3.6223e+00 +8.9577e-01 -1.5752e+00 -8.6561e-01
75 75 +3.376999354e+01 +2.059500938e+02 00 -1.5948e+00 +7.1403e-02 -1.7916e+00 -3.7495e+00 +4.0601e-01 -4.9927e+00 -4.6320e-01 +4.6926e-01 -2.3813e+00 +2.4957e-01 +5.7626e-03 +4.2643e+00 +1.2509e+00 -2.8098e+00 -4.9876e+00 +1.1186e-02 +3.6143e+00 +9.8023e-01 -1.4143e+00 -1.2643e+00
100 100 +2.035395688e+01 +1.925340571e+02 00 -1.7319e+00 +1.4618e-01 -1.6888e+00 -3.8231e+00 +2.6471e-01 -4.9922e+00 -1.0123e+00 -3.6141e-02 -2.3362e+00 +1.7843e-01 -4.1730e-01 +3.8718e+00 +1.5780e+00 -2.7940e+00 -4.9862e+00 -1.1608e-01 +3.2877e+00 +8.9603e-01 -1.5710e+00 -8.7787e-01
102 102 +1.866279426e+01 +1.908428945e+02 00 -1.8267e+00 +3.2754e-01 -1.6303e+00 -4.9938e+00 +2.3253e-01 -4.9927e+00 -2.0633e+00 -1.0796e+00 -2.8904e+00 +2.7887e-01 -1.2052e+00 +3.8759e+00 +2.7573e+00 -2.8121e+00 -4.9870e+00 -6.0516e-01 +2.3534e+00 +6.0832e-01 -1.6402e+00 +4.1637e-02
124 124 +1.613399078e+01 +1.883140910e+02 00 -2.3803e+00 +2.3036e-01 -1.4329e+00 -4.9928e+00 +1.0510e-01 -4.9531e+00 -2.7052e+00 -7.4157e-01 -3.1945e+00 +3.7903e-01 -1.2516e+00 +3.9328e+00 +2.9330e+00 -2.5936e+00 -4.9854e+00 -1.0119e+00 +2.2019e+00 +4.1797e-01 -1.5777e+00 +1.0041e-01
125 125 +1.468811911e+01 +1.868682194e+02 00 -2.1035e+00 +2.7895e-01 -1.5316e+00 -4.9933e+00 +1.6882e-01 -4.9729e+00 -2.3842e+00 -9.1059e-01 -3.0425e+00 +3.2895e-01 -1.2284e+00 +3.9044e+00 +2.8451e+00 -2.7028e+00 -4.9862e+00 -8.0852e-01 +2.2777e+00 +5.1314e-01 -1.6090e+00 +7.1025e-02
130 130 +9.768412187e+00 +1.819485124e+02 00 -2.0530e+00 +1.6778e-01 -1.5018e+00 -4.9938e+00 -1.3101e-01 -4.9927e+00 -2.0944e+00 -8.2909e-01 -2.8486e+00 +4.4996e-01 -1.0653e+00 +3.8873e+00 +2.7848e+00 -2.5932e+00 -4.9870e+00 -5.2234e-01 +2.4829e+00 +6.3161e-01 -1.7608e+00 +1.0565e-01
