% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.498240307200e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.927903546e+02 -4.447809964e+02 0090000 +4.3612e+00 +1.8319e+00
2 1 +4.927901082e+02 -4.447809959e+02 0090000 +4.3612e+00 +1.8319e+00
4 4 +4.906451517e+00 -4.449175792e+02 0000000 +4.3765e+00 +1.7675e+00
7 7 +4.853137170e+00 -4.449708936e+02 0000000 +4.3710e+00 +1.7643e+00
10 10 +1.161463385e+00 -4.486625673e+02 0000000 +3.9609e+00 +1.5268e+00
13 13 +1.810436139e-01 -4.496429871e+02 0000000 +3.8412e+00 +1.4617e+00
16 16 +2.944977695e-03 -4.498210857e+02 0000000 +3.8188e+00 +1.4498e+00
19 19 +1.479133346e-05 -4.498240159e+02 0000000 +3.8184e+00 +1.4496e+00
22 22 +1.400131282e-07 -4.498240306e+02 0000000 +3.8184e+00 +1.4496e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.326690304000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.317248311e+03 +1.705528303e+02 0900000 +2.5788e+00 -1.1087e+00
3 2 +6.317248189e+03 +1.705528303e+02 0900000 +2.5788e+00 -1.1087e+00
4 4 +9.976239029e+01 +1.930292933e+02 0000000 +3.6540e+00 -2.0209e+00
7 7 +9.383089654e+01 +1.870977996e+02 0000000 +3.3748e+00 -2.0029e+00
10 10 +2.668019046e+01 +1.199470935e+02 0000000 -5.7592e-01 -1.7511e+00
13 13 +1.010871799e+01 +1.033756210e+02 0000000 -2.0051e+00 -1.6606e+00
16 16 +2.132907229e+00 +9.539981027e+01 0000000 -2.8629e+00 -1.6072e+00
19 19 +7.518638226e-01 +9.401876686e+01 0000000 -3.0299e+00 -1.5978e+00
22 22 +1.491447440e-01 +9.341604778e+01 0000000 -3.1046e+00 -1.5878e+00
25 25 +1.936795231e-03 +9.326883984e+01 0000000 -3.1230e+00 -1.5848e+00
28 28 +1.407488531e-05 +9.326691711e+01 0000000 -3.1232e+00 -1.5848e+00
29 28 +1.370860240e-05 +9.326691675e+01 0000000 -3.1232e+00 -1.5848e+00
31 31 +1.400050422e-07 +9.326690318e+01 0000000 -3.1232e+00 -1.5848e+00
34 34 +1.399996563e-09 +9.326690304e+01 0000000 -3.1232e+00 -1.5848e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.281481964800e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.207589042e+04 +1.244029416e+02 9090999 -7.0698e-01 +4.5634e+00
2 1 +4.207589026e+04 +1.244029416e+02 9090999 -7.0698e-01 +4.5634e+00
4 4 +1.919028666e+02 +1.280698104e+02 9090998 -2.0014e+00 +1.1326e+00
7 7 +1.590578150e-03 +1.281497871e+02 0000000 -2.0075e+00 +1.1168e+00
37 37 +1.424487408e-05 +1.281482107e+02 0000000 -2.0072e+00 +1.1168e+00
40 40 +1.400080976e-07 +1.281481966e+02 0000000 -2.0072e+00 +1.1168e+00
42 41 +9.777835430e-08 +1.281481966e+02 0000000 -2.0072e+00 +1.1168e+00
208 208 +1.399996563e-09 +1.281481965e+02 0000000 -2.0072e+00 +1.1168e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.381536000000e-01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.243309984e+05 +5.448915843e+01 9000909 +2.1590e-01 -4.0983e+00
3 2 +1.243309947e+05 +5.448915921e+01 9000909 +2.1590e-01 -4.0983e+00
4 4 +6.191331941e+02 -4.897181802e-02 9000909 -3.9144e+00 +3.2573e-01
7 7 +1.965204116e-03 -1.361883959e-01 0000000 -3.9349e+00 +3.4750e-01
46 46 +1.402485892e-03 -1.367511141e-01 0000000 -3.9352e+00 +3.4763e-01
49 49 +1.426227901e-05 -1.381393377e-01 0000000 -3.9352e+00 +3.4800e-01
52 52 +1.400275167e-07 -1.381534600e-01 0000000 -3.9352e+00 +3.4800e-01
54 53 +8.378457306e-08 -1.381535162e-01 0000000 -3.9352e+00 +3.4800e-01
55 55 +1.400002336e-09 -1.381535986e-01 0000000 -3.9352e+00 +3.4800e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.488899008000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.276154386e+04 +1.362362757e+02 9999999 +4.0467e+00 +3.8439e+00
4 4 +6.798588700e-04 +1.488905807e+02 0000000 +5.0953e-01 -9.3844e-01
40 40 +1.405914722e-05 +1.488899149e+02 0000000 +5.0960e-01 -9.3840e-01
43 43 +1.400068470e-07 +1.488899009e+02 0000000 +5.0960e-01 -9.3840e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.725954816000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.909021766e+05 -5.745224953e+02 9999999 -2.4011e+00 +4.6199e+00
4 4 +7.162778940e+04 -5.835576770e+02 9999999 +1.1579e+00 +2.5262e+00
7 7 +1.110524519e+04 -5.751006299e+02 9999999 +2.9638e+00 +1.4637e+00
10 10 +7.458600780e-04 -5.725947357e+02 0000000 +3.2953e+00 +1.2687e+00
43 43 +1.428845485e-05 -5.725954673e+02 0000000 +3.2952e+00 +1.2688e+00
46 46 +1.400077281e-07 -5.725954815e+02 0000000 +3.2952e+00 +1.2688e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.510388480000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.840549357e+04 -2.944639478e+01 9099909 +2.0085e+00 +3.7224e+00
2 1 +2.840549334e+04 -2.944639468e+01 9099909 +2.0085e+00 +3.7224e+00
4 4 +1.418907394e+02 -3.511332824e+01 9099909 +1.4126e+00 +1.0470e+00
7 7 +4.472149449e-01 -3.510388479e+01 0087706 +1.4096e+00 +1.0337e+00
13 13 +4.433916777e-04 -3.510344141e+01 0000000 +1.4098e+00 +1.0335e+00
52 52 +1.471502745e-05 -3.510387008e+01 0000000 +1.4096e+00 +1.0336e+00
55 55 +1.400749383e-07 -3.510388466e+01 0000000 +1.4096e+00 +1.0336e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.005250718765e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.993337186e-02 +1.009244056e+01 0000000 +4.3280e-01 +2.0252e+00
3 2 +3.993337123e-02 +1.009244056e+01 0000000 +4.3280e-01 +2.0252e+00
7 7 +3.927528126e-02 +1.009178247e+01 0000000 +4.2653e-01 +2.0310e+00
10 10 +1.851033324e-02 +1.007101752e+01 0000000 +2.1971e-01 +2.2157e+00
13 13 +8.096293419e-03 +1.006060348e+01 0000000 +1.0796e-01 +2.3041e+00
19 19 +7.889061560e-03 +1.006039625e+01 0000000 +8.9798e-02 +2.2274e+00
22 22 +6.000951582e-03 +1.005850814e+01 0000000 +4.0678e-02 +2.1175e+00
25 25 +1.683212834e-03 +1.005419040e+01 0000000 -4.9151e-02 +1.9887e+00
28 28 +2.940543675e-04 +1.005280124e+01 0000000 -9.0158e-02 +1.9116e+00
31 31 +2.352251072e-05 +1.005253071e+01 0000000 -1.0078e-01 +1.8888e+00
34 34 +1.400658611e-05 +1.005252119e+01 0000000 -1.0116e-01 +1.8880e+00
37 37 +2.810727324e-06 +1.005251000e+01 0000000 -1.0151e-01 +1.8874e+00
43 43 +3.019697736e-08 +1.005250722e+01 0000000 -1.0160e-01 +1.8872e+00
44 43 +2.907699681e-08 +1.005250722e+01 0000000 -1.0160e-01 +1.8872e+00
46 46 +2.799843379e-08 +1.005250722e+01 0000000 -1.0160e-01 +1.8872e+00
