% f evaluations | g evaluations | best noise-free fitness - Fopt (4.209639551206e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.279018190e+05 +1.508230817e+03 909900999999999099900900990999909099999090990999090009909099099099 +1.3625e-01 -5.8794e-01 -2.1450e+00 +1.8226e+00 +4.6573e+00 -4.4966e+00 +2.6497e+00 -1.4179e+00 -4.7270e+00 -4.3417e+00 -3.8410e+00 -4.2087e-01 +2.7090e+00 +1.2983e+00 -3.7203e+00 +3.8438e+00 +2.1740e+00 -3.4049e+00 -1.1334e+00 +3.4679e+00
3 2 +6.279018189e+05 +1.508230817e+03 909900999999999099900900990999909099999090990999090009909099099099 +1.3625e-01 -5.8794e-01 -2.1450e+00 +1.8226e+00 +4.6573e+00 -4.4966e+00 +2.6497e+00 -1.4179e+00 -4.7270e+00 -4.3417e+00 -3.8410e+00 -4.2087e-01 +2.7090e+00 +1.2983e+00 -3.7203e+00 +3.8438e+00 +2.1740e+00 -3.4049e+00 -1.1334e+00 +3.4679e+00
22 22 +4.222973236e+05 +7.541749177e+02 909900999999999099900900990999909999999090990999090009909099099099 +1.3297e+00 -6.0861e-01 -2.2558e-01 +1.4415e+00 +3.2357e+00 -3.6544e+00 +1.7317e+00 -6.3471e-01 -2.1419e+00 -1.9536e+00 -2.3947e+00 +8.8157e-02 +2.6824e+00 +2.0986e+00 -2.0214e+00 +3.7886e+00 +1.7761e+00 -2.2404e+00 +1.9127e-01 +2.8037e+00
43 43 +2.000312527e+05 +3.725030660e+02 909900999999999999900900999999909999999090990999090009909099099099 +2.6219e+00 -6.3086e-01 +1.8528e+00 +1.0166e+00 +1.5284e+00 -2.7427e+00 +6.2136e-01 +2.1329e-01 +6.5706e-01 +6.3216e-01 -8.2879e-01 +6.3943e-01 +2.6534e+00 +2.9651e+00 -1.8184e-01 +3.7278e+00 +1.2781e+00 -9.7947e-01 +1.6258e+00 +1.9000e+00
64 64 +3.795302385e+04 +3.812282927e+02 909900009099999999900900999999909999999099990999090009009099099099 +3.5587e+00 -6.4703e-01 +3.3594e+00 +6.9505e-01 +5.5691e-02 -2.0815e+00 -3.4692e-01 +8.2794e-01 +2.6862e+00 +2.5068e+00 +3.0655e-01 +1.0390e+00 +2.6329e+00 +3.5931e+00 +1.1516e+00 +3.6835e+00 +8.1856e-01 -6.5309e-02 +2.6655e+00 +9.0896e-01
85 85 +3.049270577e+04 +3.878716527e+02 909900009099999999900900999999909999999099990999090009009099099099 +3.5976e+00 -6.4768e-01 +3.4220e+00 +6.8078e-01 -3.1084e-02 -2.0540e+00 -4.0471e-01 +8.5342e-01 +2.7704e+00 +2.5847e+00 +3.5375e-01 +1.0556e+00 +2.6321e+00 +3.6191e+00 +1.2069e+00 +3.6819e+00 +7.8876e-01 -2.7293e-02 +2.7087e+00 +8.0665e-01
106 106 +9.473399443e+03 +4.096711217e+02 009900009099989999900900999999909999999099990999090009009099099099 +3.7089e+00 -6.4987e-01 +3.5989e+00 +6.4003e-01 -2.7675e-01 -1.9750e+00 -5.6937e-01 +9.2487e-01 +3.0078e+00 +2.8065e+00 +4.8753e-01 +1.1027e+00 +2.6310e+00 +3.6917e+00 +1.3623e+00 +3.6772e+00 +7.0440e-01 +8.1264e-02 +2.8305e+00 +5.0449e-01
127 127 +8.817526651e+03 +4.104677916e+02 009900009099989999900900999999909999999099990999090009009099099099 +3.7127e+00 -6.5016e-01 +3.6041e+00 +6.3852e-01 -2.8307e-01 -1.9721e+00 -5.7418e-01 +9.2665e-01 +3.0143e+00 +2.8138e+00 +4.9182e-01 +1.1041e+00 +2.6315e+00 +3.6932e+00 +1.3663e+00 +3.6772e+00 +7.0240e-01 +8.4846e-02 +2.8339e+00 +4.9396e-01
148 148 +7.020494401e+03 +4.126577047e+02 009900009099909999900900999999909999999099990999090009009099099099 +3.7221e+00 -6.5076e-01 +3.6179e+00 +6.3475e-01 -3.0053e-01 -1.9647e+00 -5.8706e-01 +9.3130e-01 +3.0323e+00 +2.8335e+00 +5.0324e-01 +1.1084e+00 +2.6327e+00 +3.6971e+00 +1.3775e+00 +3.6765e+00 +6.9692e-01 +9.5076e-02 +2.8420e+00 +4.6522e-01
169 169 +3.527617488e+03 +4.172509860e+02 009900009099000998900900999999909990999099090999090009009099099099 +3.7414e+00 -6.5263e-01 +3.6445e+00 +6.2612e-01 -3.2676e-01 -1.9481e+00 -6.1008e-01 +9.3780e-01 +3.0639e+00 +2.8754e+00 +5.2709e-01 +1.1170e+00 +2.6382e+00 +3.7011e+00 +1.3963e+00 +3.6749e+00 +6.8929e-01 +1.1797e-01 +2.8546e+00 +4.1424e-01
