% f evaluations | g evaluations | best noise-free fitness - Fopt (1.014548419422e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.942529603e+03 +1.298053932e+02 090090000000000000000 +4.0768e-01 -4.3493e+00 -2.3223e+00 -1.4423e+00 -4.4628e+00
2 1 +6.942529548e+03 +1.298053930e+02 090090000000000000000 +4.0768e-01 -4.3493e+00 -2.3223e+00 -1.4423e+00 -4.4628e+00
7 7 +5.150671588e+03 +1.197267955e+02 090090000000000000000 +1.1344e+00 -4.5695e+00 -1.9829e+00 -1.4138e+00 -4.2192e+00
13 13 +3.021886297e+03 +1.135065138e+02 090090000000000000000 +2.1502e+00 -4.9978e+00 -2.0666e+00 -1.6128e+00 -4.0878e+00
19 19 +2.981979329e+03 +1.134774965e+02 090090000000000000000 +2.1522e+00 -5.0000e+00 -2.0642e+00 -1.6126e+00 -4.0921e+00
25 25 +8.912511080e+00 +1.103673530e+02 000000000000000000000 +3.4054e+00 -4.9985e+00 -1.6096e+00 -1.4357e+00 -4.1799e+00
31 31 +8.657190010e+00 +1.101120320e+02 000000000000000000000 +3.3637e+00 -4.9971e+00 -1.5623e+00 -1.4213e+00 -4.2441e+00
37 37 +7.148799456e+00 +1.086036414e+02 000000000000000000000 +3.0691e+00 -4.7421e+00 -1.0373e+00 -1.0998e+00 -4.4289e+00
43 43 +5.358283070e+00 +1.068131250e+02 000000000000000000000 +2.5613e+00 -4.6864e+00 +1.3632e-01 -3.7997e-01 -4.2081e+00
49 49 +4.465101470e+00 +1.059199434e+02 000000000000000000000 +2.7363e+00 -4.4947e+00 +1.0462e+00 +2.6267e-01 -4.2844e+00
55 55 +3.134285202e+00 +1.045891271e+02 000000000000000000000 +2.2072e+00 -3.6329e+00 +2.0394e+00 +5.8395e-01 -3.9753e+00
61 61 +2.080358768e+00 +1.035352007e+02 000000000000000000000 +1.6973e+00 -3.0219e+00 +2.8018e+00 +7.1269e-01 -3.6655e+00
79 79 +9.047095628e-01 +1.023595515e+02 000000000000000000000 +1.3551e+00 -2.3692e+00 +3.5444e+00 +2.9729e-01 -3.1516e+00
85 85 +5.108629276e-01 +1.019657049e+02 000000000000000000000 +1.4474e+00 -2.2162e+00 +3.7344e+00 -5.3616e-02 -2.7723e+00
