% f evaluations | g evaluations | best noise-free fitness - Fopt (2.459978490213e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.497433497e+03 +4.730740472e+02 90 +2.4347e+00 -4.5825e+00 +1.1326e+00 -4.0001e+00 -2.4697e+00 +2.4893e+00 -3.5172e+00 -2.1414e+00 -4.5923e+00 +1.6012e+00
3 2 +1.497433481e+03 +4.730740514e+02 90 +2.4347e+00 -4.5825e+00 +1.1326e+00 -4.0001e+00 -2.4697e+00 +2.4893e+00 -3.5172e+00 -2.1414e+00 -4.5923e+00 +1.6012e+00
12 12 +6.116193343e+02 +2.766376296e+02 90 +3.1442e+00 -4.6143e+00 +1.5610e+00 -4.8067e-01 -2.7054e+00 +3.1835e+00 -3.1673e+00 -2.8920e+00 -3.4284e+00 +1.4964e+00
23 23 +3.104907155e+02 +2.535184625e+02 90 +3.2710e+00 -4.6231e+00 +1.7174e+00 +8.1985e-01 -2.6149e+00 +3.1522e+00 -2.9830e+00 -3.0494e+00 -3.3907e+00 +1.2351e+00
34 34 +4.510041134e+01 +2.375160946e+02 09 +3.3592e+00 -4.5628e+00 +2.0616e+00 +2.1457e+00 -2.4716e+00 +2.7976e+00 -2.7854e+00 -3.1700e+00 -3.2746e+00 +1.0021e+00
45 45 +1.059141997e+01 +2.439928900e+02 09 +3.4164e+00 -4.6371e+00 +2.0096e+00 +1.9615e+00 -2.4341e+00 +2.7889e+00 -2.7268e+00 -3.1883e+00 -3.3373e+00 +9.3102e-01
56 56 +4.770182674e-02 +2.460455508e+02 00 +3.4131e+00 -4.6381e+00 +2.0020e+00 +2.0010e+00 -2.4130e+00 +2.7805e+00 -2.7259e+00 -3.1823e+00 -3.3758e+00 +8.8956e-01
71 71 +1.630555838e-02 +2.460141546e+02 00 +3.4165e+00 -4.6403e+00 +2.0047e+00 +2.0144e+00 -2.4109e+00 +2.7762e+00 -2.7196e+00 -3.1857e+00 -3.3758e+00 +8.8600e-01
72 72 +3.628563329e-03 +2.459975142e+02 06 +3.4134e+00 -4.6371e+00 +2.0027e+00 +2.0023e+00 -2.4129e+00 +2.7798e+00 -2.7247e+00 -3.1827e+00 -3.3749e+00 +8.8947e-01
73 73 +5.879125011e-04 +2.459984369e+02 00 +3.4134e+00 -4.6371e+00 +2.0027e+00 +2.0023e+00 -2.4129e+00 +2.7798e+00 -2.7247e+00 -3.1827e+00 -3.3749e+00 +8.8947e-01
134 134 +3.811428093e-04 +2.459982302e+02 00 +3.4085e+00 -4.6341e+00 +1.9991e+00 +1.9865e+00 -2.4151e+00 +2.7848e+00 -2.7323e+00 -3.1782e+00 -3.3754e+00 +8.9379e-01
135 134 +3.783047721e-04 +2.459982273e+02 00 +3.4085e+00 -4.6341e+00 +1.9991e+00 +1.9865e+00 -2.4151e+00 +2.7848e+00 -2.7323e+00 -3.1782e+00 -3.3754e+00 +8.9379e-01
254 254 +3.563248464e-04 +2.459982053e+02 00 +3.4074e+00 -4.6283e+00 +2.0025e+00 +1.9835e+00 -2.4162e+00 +2.7842e+00 -2.7335e+00 -3.1791e+00 -3.3734e+00 +8.9502e-01
598 598 +3.544441232e-04 +2.459982035e+02 00 +3.3952e+00 -4.6268e+00 +2.0051e+00 +1.9880e+00 -2.4196e+00 +2.7820e+00 -2.7374e+00 -3.1753e+00 -3.3653e+00 +9.0769e-01
1040 1040 +3.456415846e-04 +2.459981947e+02 00 +3.3730e+00 -4.6241e+00 +2.0070e+00 +1.9936e+00 -2.4254e+00 +2.7846e+00 -2.7449e+00 -3.1634e+00 -3.3519e+00 +9.2836e-01
2301 2300 +3.388436165e-04 +2.459981877e+02 02 +3.3570e+00 -4.6089e+00 +2.0137e+00 +1.9965e+00 -2.4306e+00 +2.7880e+00 -2.7526e+00 -3.1461e+00 -3.3374e+00 +9.4024e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (6.051767098280e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.193541481e+03 +5.254059152e+03 00 +9.8577e-02 +4.0304e-01 +9.3508e-01 +1.8319e+00 -1.7479e+00 +3.7241e+00 -4.9082e+00 +3.1958e+00 +9.4013e-01 +4.8390e+00
3 2 +5.193541474e+03 +5.254059145e+03 00 +9.8577e-02 +4.0304e-01 +9.3508e-01 +1.8319e+00 -1.7479e+00 +3.7241e+00 -4.9082e+00 +3.1958e+00 +9.4013e-01 +4.8390e+00
14 14 +9.374176198e+02 +9.979352908e+02 00 -4.3642e-01 +8.4488e-01 +1.3051e+00 +1.9530e+00 -1.9168e+00 +1.2042e+00 -4.8654e+00 +2.0152e+00 +1.1267e+00 +4.8393e+00
38 38 +6.344725390e+02 +6.949902100e+02 00 -3.7587e+00 +6.4688e-01 +1.1243e+00 +1.9650e+00 -1.9942e+00 +1.6250e+00 -4.9552e+00 +4.9869e+00 +1.2486e+00 +4.8390e+00
39 39 +5.633408867e+02 +6.238585577e+02 00 -4.4169e+00 +5.3231e-01 +1.0487e+00 +1.9911e+00 -2.0311e+00 +1.7666e+00 -4.9500e+00 +4.9869e+00 +1.2835e+00 +4.8395e+00
61 61 +4.832233584e+02 +5.437410294e+02 00 -4.9731e+00 +3.1961e+00 -5.5525e-01 +3.1863e+00 -3.2835e+00 +9.7550e-01 -4.9546e+00 +4.9882e+00 -4.9679e+00 +4.8492e+00
72 72 +4.783588586e+02 +5.388765296e+02 00 -4.9734e+00 +3.2235e+00 -5.6779e-01 +3.1785e+00 -3.3038e+00 +9.7698e-01 -4.9545e+00 +4.9880e+00 -4.9998e+00 +4.8494e+00
83 83 +4.612859328e+02 +5.218036038e+02 00 -4.9775e+00 +4.9911e+00 -9.6213e-01 +1.2208e+00 -4.1044e+00 +1.5791e+00 -4.9523e+00 +4.9475e+00 -4.9857e+00 +4.8645e+00
94 94 +4.428839931e+02 +5.034016641e+02 00 -4.9781e+00 +4.9586e+00 -9.3057e-01 +1.0430e+00 -4.1382e+00 +1.5606e+00 -4.9539e+00 +4.9997e+00 -4.9849e+00 +4.8659e+00
105 105 +3.191662124e+02 +3.796838834e+02 00 -4.9847e+00 +4.5681e+00 -5.4997e-01 -9.4037e-01 -3.2360e+00 +1.1595e+00 -4.9998e+00 +4.6541e+00 -4.9724e+00 +4.8218e+00
117 117 +2.097946332e+02 +2.703123041e+02 00 -4.9938e+00 +4.8631e+00 -2.7103e-02 -4.9797e+00 -1.9071e+00 +7.1169e-01 -4.9824e+00 +4.5421e+00 -4.9122e+00 +4.6958e+00
128 128 +2.083958472e+02 +2.689135181e+02 00 -4.9939e+00 +4.8495e+00 -1.8430e-02 -4.9999e+00 -1.8707e+00 +6.9708e-01 -4.9818e+00 +4.5328e+00 -4.9179e+00 +4.7135e+00
140 140 +1.651937430e+02 +2.257114140e+02 00 -4.9942e+00 +1.9116e+00 +1.3409e+00 -4.9864e+00 +1.6754e+00 -8.3372e-01 -4.9493e+00 +4.0595e+00 -4.3094e+00 +4.7005e+00
151 151 +1.343600394e+02 +1.948777104e+02 00 -4.9925e+00 -9.4514e-01 +2.9317e+00 -4.9233e+00 +4.1358e+00 -9.4444e-01 -4.9660e+00 +4.0121e+00 -3.8789e-01 +4.9985e+00
162 162 +1.112033395e+02 +1.717210104e+02 00 -4.9868e+00 +1.2842e+00 +1.6849e+00 -4.8839e+00 +1.8562e+00 -6.3819e-01 -4.9284e+00 +4.0792e+00 -3.0772e+00 +4.8732e+00
176 176 +1.061546134e+02 +1.666722844e+02 00 -4.9860e+00 +1.4344e+00 +1.5953e+00 -4.8704e+00 +1.6804e+00 -6.1699e-01 -4.9232e+00 +4.0820e+00 -3.2735e+00 +4.8534e+00
192 192 +9.416558719e+01 +1.546832582e+02 00 -4.9860e+00 +1.1901e+00 +1.7416e+00 -4.8737e+00 +1.6567e+00 -7.2435e-01 -4.9232e+00 +4.0892e+00 -3.2684e+00 +4.8538e+00
203 203 +1.349127499e+01 +6.029322679e+01 90 -4.9835e+00 +1.4878e+00 +1.6007e+00 -4.7125e+00 +1.9296e-01 -8.6305e-01 -4.7693e+00 +4.1540e+00 -4.5629e+00 +4.7931e+00
214 214 +3.521397816e+00 +6.403906880e+01 00 -4.9741e+00 +1.3311e+00 +1.6077e+00 -4.2173e+00 -6.8339e-02 -7.1860e-01 -4.6304e+00 +4.3292e+00 -4.2286e+00 +4.7768e+00
225 225 +9.992668807e-01 +6.151693786e+01 00 -4.9179e+00 +1.3828e+00 +1.5906e+00 -4.3323e+00 -1.3138e-02 -8.2585e-01 -4.6124e+00 +4.2339e+00 -4.4705e+00 +4.7803e+00
236 236 +1.829690508e-01 +6.070064003e+01 00 -4.9146e+00 +1.3942e+00 +1.5998e+00 -4.3474e+00 -4.8877e-02 -7.8690e-01 -4.6139e+00 +4.2758e+00 -4.3735e+00 +4.7935e+00
249 249 +1.754764415e-01 +6.069314742e+01 00 -4.9067e+00 +1.3903e+00 +1.5954e+00 -4.3321e+00 -4.9444e-02 -8.0390e-01 -4.6041e+00 +4.2619e+00 -4.4148e+00 +4.7899e+00
264 264 +1.074579273e-01 +6.062512891e+01 00 -4.9064e+00 +1.3923e+00 +1.5941e+00 -4.3265e+00 -3.9741e-02 -8.0699e-01 -4.6028e+00 +4.2549e+00 -4.4122e+00 +4.7897e+00
280 280 +5.747983824e-02 +6.057515082e+01 00 -4.9056e+00 +1.3899e+00 +1.5920e+00 -4.3133e+00 -3.5124e-02 -8.0566e-01 -4.5980e+00 +4.2356e+00 -4.4086e+00 +4.7895e+00
317 317 +5.254129804e-02 +6.057021228e+01 00 -4.9044e+00 +1.3839e+00 +1.5880e+00 -4.2862e+00 -1.3685e-02 -8.0377e-01 -4.5898e+00 +4.1837e+00 -4.3969e+00 +4.7899e+00
354 354 +5.238982614e-02 +6.057006081e+01 00 -4.9004e+00 +1.3605e+00 +1.5737e+00 -4.1852e+00 +6.4366e-02 -7.9947e-01 -4.5604e+00 +3.9976e+00 -4.3603e+00 +4.7919e+00
441 441 +5.070986002e-02 +6.056838084e+01 00 -4.8967e+00 +1.3466e+00 +1.5712e+00 -4.0898e+00 +1.9718e-01 -8.1750e-01 -4.5397e+00 +3.8427e+00 -4.3233e+00 +4.7919e+00
442 442 +4.930967606e-02 +6.056698066e+01 00 -4.8976e+00 +1.3504e+00 +1.5701e+00 -4.1161e+00 +1.5531e-01 -8.0943e-01 -4.5447e+00 +3.8793e+00 -4.3328e+00 +4.7918e+00
460 460 +4.852386078e-02 +6.056619484e+01 00 -4.8967e+00 +1.3542e+00 +1.5687e+00 -4.0883e+00 +1.9760e-01 -8.1532e-01 -4.5397e+00 +3.8417e+00 -4.3231e+00 +4.7918e+00
477 477 +4.578179205e-02 +6.056345277e+01 00 -4.8900e+00 +1.3712e+00 +1.5598e+00 -3.8865e+00 +4.9501e-01 -8.5744e-01 -4.5037e+00 +3.5733e+00 -4.2535e+00 +4.7922e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.041952372763e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
