% f evaluations | g evaluations | best noise-free fitness - Fopt (4.936736510235e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.282351977e+04 +5.848104296e+02 09 -3.4636e+00 -4.7110e+00
3 2 +1.282351970e+04 +5.848104218e+02 09 -3.4636e+00 -4.7110e+00
4 4 +9.062064922e-03 +4.937642717e+01 00 -1.7364e+00 -3.1750e+00
10 10 +3.332449002e-03 +4.937069755e+01 00 -1.7363e+00 -3.1737e+00
13 13 +1.473730160e-03 +4.936883883e+01 00 -1.7357e+00 -3.1682e+00
16 16 +1.431423610e-03 +4.936879653e+01 00 -1.7326e+00 -3.1411e+00
19 19 +1.233246540e-03 +4.936859835e+01 00 -1.7172e+00 -3.0073e+00
20 19 +1.226002398e-03 +4.936859110e+01 00 -1.7172e+00 -3.0073e+00
22 22 +5.100500698e-04 +4.936787515e+01 00 -1.6464e+00 -2.3886e+00
25 25 +1.011720300e-05 +4.936737522e+01 00 -1.5227e+00 -1.3087e+00
26 25 +3.693920391e-06 +4.936736880e+01 00 -1.5227e+00 -1.3087e+00
28 28 +8.727532474e-08 +4.936736519e+01 00 -1.5219e+00 -1.3013e+00
31 31 +6.016087184e-09 +4.936736511e+01 00 -1.5212e+00 -1.2954e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.458523571439e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.684042297e+04 +6.686500821e+04 00 -4.9092e+00 +9.6452e-01
4 4 +1.578108433e+02 +1.823960791e+02 00 +2.7061e+00 +9.2156e-02
7 7 +9.663677442e+01 +1.212220101e+02 00 +2.7977e+00 +8.8114e-02
10 10 +2.635371582e+01 +5.093895153e+01 00 +2.9397e+00 +8.1720e-02
13 13 +7.691336568e+00 +3.227657228e+01 00 +3.3606e+00 +2.3535e-01
16 16 +4.929560215e+00 +2.951479593e+01 00 +2.8322e+00 +4.1924e-03
21 21 +4.592474028e+00 +2.917770974e+01 00 +3.0567e+00 +1.0197e-01
28 28 +1.861508563e+00 +2.644674428e+01 00 +2.8917e+00 +2.5357e-02
31 31 +1.340381090e+00 +2.592561680e+01 00 +3.1757e+00 +1.4765e-01
36 36 +1.217601023e+00 +2.580283674e+01 00 +3.0634e+00 +9.9234e-02
43 43 +8.654835975e-01 +2.545071931e+01 00 +3.2006e+00 +1.5740e-01
47 47 +6.694550069e-01 +2.525469072e+01 00 +3.0840e+00 +1.0719e-01
55 55 +3.404156900e-01 +2.492565140e+01 00 +3.0744e+00 +1.0250e-01
58 58 +1.475353634e-01 +2.473277108e+01 00 +3.1550e+00 +1.3676e-01
61 61 +4.287465403e-02 +2.462811037e+01 00 +3.1335e+00 +1.2737e-01
353 352 +4.265422082e-02 +2.462788994e+01 00 +3.0802e+00 +1.0444e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.834078476659e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.918374573e+05 +1.344268516e+05 99 +1.0905e+00 +4.1892e+00
2 1 +2.918374570e+05 +1.344268514e+05 99 +1.0905e+00 +4.1892e+00
4 4 +5.976452227e+04 +1.163840702e+04 99 +3.6300e-01 +7.5218e-01
10 10 +5.644309218e+04 +1.053273939e+04 99 +4.6240e-01 +6.8260e-01
13 13 +1.166335792e+04 +4.128728754e+02 99 +4.9773e+00 +5.9768e-01
16 16 +1.146536707e+04 +3.956188478e+02 99 +4.9999e+00 +5.9689e-01
19 19 +1.223503999e+02 +1.233643029e+02 90 +4.9985e+00 -9.3805e-02
28 28 +1.110977602e+02 +1.415557826e+02 90 +4.0959e+00 -5.2143e-01
37 37 +5.545896851e+01 +5.422029326e+01 90 +2.9241e+00 -9.9025e-01
51 51 +4.674992801e+01 +7.609788416e+01 90 +2.3001e+00 -1.4072e+00
60 60 +3.905505786e+01 +7.739584263e+01 00 +1.8471e+00 -1.7139e+00
66 66 +1.441656774e+01 +4.279437383e+01 90 +1.0746e+00 -2.2117e+00
77 77 +9.495209480e+00 +4.220282737e+01 90 +8.4775e-01 -2.4109e+00
81 81 +6.152152718e+00 +4.449293748e+01 00 +6.7344e-01 -2.5874e+00
88 88 +5.742945043e+00 +4.244300487e+01 90 +6.7368e-01 -2.5783e+00
92 92 +1.452254259e+00 +3.979303903e+01 00 +4.1653e-01 -2.8278e+00
100 100 +2.058022459e-02 +3.836136499e+01 00 +2.9059e-01 -2.9335e+00
103 103 +2.029657784e-02 +3.836108134e+01 00 -1.3483e-01 -3.3104e+00
106 106 +4.502517046e-03 +3.834528728e+01 00 -1.8658e-01 -3.3562e+00
109 109 +3.248660357e-04 +3.834110963e+01 00 -7.3444e-02 -3.2559e+00
110 109 +3.216803707e-04 +3.834110645e+01 00 -7.3444e-02 -3.2559e+00
112 112 +1.035682521e-04 +3.834088833e+01 00 +1.8055e-01 -3.0309e+00
115 115 +6.779105867e-05 +3.834085256e+01 00 +2.5850e-01 -2.9619e+00
118 118 +7.193457932e-06 +3.834079196e+01 00 +3.3327e-01 -2.8956e+00
121 121 +1.891138062e-06 +3.834078666e+01 00 +3.7104e-01 -2.8622e+00
124 124 +4.305010108e-07 +3.834078520e+01 00 +3.9251e-01 -2.8431e+00
127 127 +1.290134364e-07 +3.834078490e+01 00 +4.0030e-01 -2.8362e+00
130 130 +5.297048489e-08 +3.834078478e+01 01 +4.0653e-01 -2.8307e+00
133 133 +3.370523416e-09 +3.834078477e+01 00 +4.0836e-01 -2.8291e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.410145883449e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.895195579e+03 +4.288612950e+01 99 +2.3357e+00 -1.9885e+00
4 4 +2.342486101e-01 +2.412488370e+02 00 +1.4367e-01 -2.1314e+00
7 7 +1.085118832e-03 +2.410156735e+02 00 +1.4562e-01 -2.1302e+00
14 14 +2.268325756e-04 +2.410148152e+02 00 +1.4565e-01 -2.1299e+00
17 17 +6.678444151e-06 +2.410145825e+02 30 +1.4567e-01 -2.1297e+00
20 20 +5.190915488e-06 +2.410145838e+02 30 +1.4569e-01 -2.1295e+00
24 24 +1.037036100e-06 +2.410145874e+02 30 +1.4580e-01 -2.1285e+00
28 28 +5.027351619e-07 +2.410145879e+02 20 +1.4594e-01 -2.1272e+00
40 40 +1.401943450e-08 +2.410145883e+02 10 +1.4618e-01 -2.1247e+00
46 46 +8.584294164e-09 +2.410145883e+02 10 +1.4618e-01 -2.1247e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.820626514684e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.447583375e+02 +6.874211564e+00 99 -4.4255e-02 -2.4184e+00
4 4 +5.603903614e+01 +9.424530129e+01 00 +1.2825e+00 -3.3786e+00
7 7 +3.213285524e+00 +3.588260902e+01 09 +1.3764e+00 -3.7153e+00
10 10 +7.612750962e-02 +3.828239266e+01 00 +1.3636e+00 -3.6904e+00
13 13 +3.946241088e-04 +3.820665977e+01 00 +1.3639e+00 -3.6911e+00
15 14 +3.824781683e-04 +3.820664763e+01 00 +1.3639e+00 -3.6911e+00
16 16 +1.592979742e-05 +3.820628108e+01 00 +1.3629e+00 -3.6900e+00
19 19 +1.429107132e-05 +3.820627944e+01 00 +1.3569e+00 -3.6836e+00
22 22 +5.641908437e-06 +3.820627079e+01 00 +1.3271e+00 -3.6516e+00
25 25 +8.472881774e-08 +3.820626523e+01 00 +1.2659e+00 -3.5859e+00
28 28 +2.325898407e-08 +3.820626517e+01 00 +1.2671e+00 -3.5872e+00
31 31 +1.287347118e-09 +3.820626515e+01 01 +1.2658e+00 -3.5858e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.109523813038e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.831973771e+04 +4.858117780e+01 90 +2.3285e+00 -3.8324e+00
2 1 +1.831973737e+04 +4.858117872e+01 90 +2.3285e+00 -3.8324e+00
4 4 +7.627822318e-03 +1.109600091e+02 00 +2.1591e+00 -3.3918e+00
10 10 +4.103782929e-03 +1.109564851e+02 00 +2.1567e+00 -3.3913e+00
13 13 +3.136219572e-03 +1.109555175e+02 00 +2.1545e+00 -3.3908e+00
19 19 +3.067710635e-03 +1.109554490e+02 00 +2.0876e+00 -3.3765e+00
22 22 +2.793475698e-03 +1.109551748e+02 00 +1.8122e+00 -3.3176e+00
25 25 +1.667523643e-03 +1.109540488e+02 00 +5.0355e-01 -3.0378e+00
27 26 +1.659119060e-03 +1.109540404e+02 00 +5.0355e-01 -3.0378e+00
28 28 +1.297999609e-05 +1.109523943e+02 00 -3.8899e+00 -2.0983e+00
29 28 +1.067865654e-05 +1.109523920e+02 00 -3.8899e+00 -2.0983e+00
30 29 +7.174548827e-06 +1.109523885e+02 00 -3.8899e+00 -2.0983e+00
31 31 +7.935048529e-08 +1.109523814e+02 00 -3.8985e+00 -2.0965e+00
34 34 +4.694442168e-09 +1.109523813e+02 00 -3.9074e+00 -2.0946e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.979835834323e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.007217686e+04 +1.761822474e+03 99 +2.4604e+00 +3.0979e+00
4 4 +1.228122245e+04 +2.782798773e-01 99 -1.9769e+00 +3.0459e-01
7 7 +1.083636524e+04 +1.414896031e+00 99 -1.9792e+00 +1.1130e-01
10 10 +2.148558469e+03 +1.305655601e+02 99 -2.2261e+00 -1.3622e+00
13 13 +1.480413011e+02 +1.801817283e+02 09 -4.9861e+00 -1.3382e+00
16 16 +1.424499099e+02 +1.808388633e+02 09 -4.9999e+00 -1.3409e+00
19 19 +2.833305641e+00 +1.976352427e+02 09 -4.9901e+00 -1.4623e+00
22 22 +2.341897408e-02 +1.980070024e+02 00 -4.9802e+00 -1.4665e+00
25 25 +4.267536347e-04 +1.979840102e+02 00 -4.9760e+00 -1.4670e+00
