% f evaluations | g evaluations | best noise-free fitness - Fopt (2.842765529258e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.609483903e+04 +1.033222524e+03 99999999000 -4.0238e+00 -4.5452e-01 +4.6185e+00 -5.2741e-01 -3.4136e+00
5 4 +9.609483900e+04 +1.033222524e+03 99999999000 -4.0238e+00 -4.5452e-01 +4.6185e+00 -5.2741e-01 -3.4136e+00
7 7 +1.675500034e+04 +4.210440754e+02 99999999000 -1.9081e-02 +1.7440e+00 +1.9149e+00 -8.7407e-01 -3.3906e+00
13 13 +9.967360599e+02 +3.010035252e+02 09909999000 +6.5008e-01 +2.1113e+00 +5.5035e-01 -9.5561e-01 -3.3866e+00
19 19 +1.086192715e+01 +2.846864928e+02 07000999000 +6.5315e-01 +2.1141e+00 +3.3505e-01 -9.5518e-01 -3.3874e+00
25 25 +3.890939463e-01 +2.846656469e+02 00000000000 +6.5281e-01 +2.1152e+00 +3.3341e-01 -9.5527e-01 -3.3883e+00
31 31 +2.785346391e-01 +2.845550876e+02 00000000000 +6.5524e-01 +2.1132e+00 +3.3184e-01 -9.5322e-01 -3.3887e+00
37 37 +1.741423699e-01 +2.844506953e+02 00000000000 +6.5373e-01 +2.1170e+00 +3.2705e-01 -9.4983e-01 -3.3909e+00
43 43 +7.674224173e-02 +2.843532952e+02 00000000000 +6.5459e-01 +2.1209e+00 +3.2072e-01 -9.4415e-01 -3.3940e+00
67 67 +3.047657350e-02 +2.843062749e+02 00000000005 +6.7055e-01 +2.1421e+00 +2.9820e-01 -9.3708e-01 -3.3999e+00
74 74 +8.281093567e-03 +2.842835784e+02 00000000006 +6.6240e-01 +2.1279e+00 +3.1446e-01 -9.4582e-01 -3.3930e+00
81 81 +2.633655561e-03 +2.842787509e+02 00000000005 +6.5905e-01 +2.1214e+00 +3.2166e-01 -9.5058e-01 -3.3900e+00
88 88 +8.456131440e-04 +2.842769918e+02 00000000005 +6.5658e-01 +2.1175e+00 +3.2613e-01 -9.5263e-01 -3.3882e+00
89 89 +7.693997426e-04 +2.842773223e+02 00000000000 +6.5658e-01 +2.1175e+00 +3.2613e-01 -9.5262e-01 -3.3882e+00
95 95 +3.194502206e-04 +2.842767894e+02 00000000004 +6.5570e-01 +2.1158e+00 +3.2793e-01 -9.5382e-01 -3.3875e+00
102 102 +2.385511053e-04 +2.842767915e+02 00000000000 +6.5548e-01 +2.1154e+00 +3.2849e-01 -9.5407e-01 -3.3872e+00
109 109 +9.767264316e-05 +2.842765657e+02 00000000004 +6.5473e-01 +2.1143e+00 +3.2957e-01 -9.5460e-01 -3.3869e+00
110 110 +8.124260199e-05 +2.842766342e+02 00000000000 +6.5473e-01 +2.1143e+00 +3.2957e-01 -9.5460e-01 -3.3869e+00
116 116 +4.401946802e-05 +2.842765953e+02 00000000003 +6.5447e-01 +2.1140e+00 +3.2996e-01 -9.5469e-01 -3.3868e+00
137 137 +9.979366155e-06 +2.842765544e+02 00000000003 +6.5409e-01 +2.1134e+00 +3.3076e-01 -9.5520e-01 -3.3864e+00
139 138 +9.435408629e-06 +2.842765557e+02 00000000003 +6.5409e-01 +2.1134e+00 +3.3076e-01 -9.5520e-01 -3.3864e+00
142 141 +8.525352428e-06 +2.842765579e+02 00000000003 +6.5409e-01 +2.1134e+00 +3.3076e-01 -9.5520e-01 -3.3864e+00
145 145 +7.918136930e-06 +2.842765587e+02 00000000003 +6.5408e-01 +2.1134e+00 +3.3075e-01 -9.5518e-01 -3.3864e+00
