% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.556049414400e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.098013727e+04 -4.569055327e+02 990999 -1.7906e+00 +1.1409e-01
2 1 +9.098013584e+04 -4.569055326e+02 990999 -1.7906e+00 +1.1409e-01
4 4 +2.245581187e+04 -4.568705637e+02 990999 -2.2050e+00 +1.7605e+00
7 7 +1.133797835e+02 -4.556128960e+02 890999 -2.3401e+00 +2.2973e+00
10 10 +5.658583311e-04 -4.556043756e+02 000000 -2.3409e+00 +2.3000e+00
46 46 +1.610906509e-05 -4.556049253e+02 000000 -2.3408e+00 +2.3000e+00
49 49 +1.200000185e-05 -4.556049294e+02 000000 -2.3408e+00 +2.3000e+00
52 52 +1.200090196e-07 -4.556049413e+02 000000 -2.3408e+00 +2.3000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.266234304000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.158065991e+03 +1.317575496e+02 000009 -1.8190e+00 -3.6619e+00
4 4 +8.963477764e+02 +1.260738816e+02 000009 -1.4190e+00 -2.6167e+00
7 7 +3.937408267e+01 +1.320364257e+02 000000 -4.5143e-01 +1.1775e+00
10 10 +3.880601494e+01 +1.314683580e+02 000000 -4.1991e-01 +1.1552e+00
13 13 +1.017326617e+01 +1.028356092e+02 000000 +1.4707e+00 -1.8608e-01
16 16 +2.099382156e+00 +9.476172520e+01 000000 +2.1912e+00 -6.9525e-01
19 19 +6.588188175e-01 +9.332116186e+01 000000 +2.3368e+00 -7.9778e-01
22 22 +1.279476817e-01 +9.279029072e+01 000000 +2.3864e+00 -8.4456e-01
25 25 +1.658660946e-03 +9.266400170e+01 000000 +2.3982e+00 -8.5585e-01
28 28 +1.207286326e-05 +9.266235511e+01 000000 +2.3984e+00 -8.5600e-01
29 28 +1.184985227e-05 +9.266235489e+01 000000 +2.3984e+00 -8.5600e-01
31 31 +1.200044437e-07 +9.266234316e+01 000000 +2.3984e+00 -8.5600e-01
431 431 +1.199992994e-09 +9.266234304e+01 000000 +2.3984e+00 -8.5600e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.318576755200e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.441093586e+04 +1.398642825e+02 009009 -4.2403e+00 +8.7019e-01
3 2 +4.441093542e+04 +1.398642827e+02 009009 -4.2403e+00 +8.7019e-01
4 4 +2.179140627e+02 +1.318600100e+02 009009 -2.1886e+00 -9.7390e-01
7 7 +3.326946948e-03 +1.318610025e+02 000000 -2.1788e+00 -9.8231e-01
31 31 +3.289407121e-03 +1.318609649e+02 000000 -2.1787e+00 -9.8238e-01
34 34 +1.200922738e-03 +1.318588764e+02 000000 -2.1784e+00 -9.8300e-01
37 37 +1.207168452e-05 +1.318576876e+02 000000 -2.1784e+00 -9.8320e-01
38 37 +1.189992852e-05 +1.318576874e+02 000000 -2.1784e+00 -9.8320e-01
43 43 +1.200863267e-07 +1.318576756e+02 000000 -2.1784e+00 -9.8320e-01
45 44 +2.979720648e-08 +1.318576755e+02 000000 -2.1784e+00 -9.8320e-01
92 92 +1.199992994e-09 +1.318576755e+02 000000 -2.1784e+00 -9.8320e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.625875200000e-01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.073292031e+04 +4.410095089e+01 009099 -2.3617e+00 +2.5877e+00
3 2 +6.073292014e+04 +4.410095133e+01 009099 -2.3617e+00 +2.5877e+00
4 4 +1.538252503e+04 +5.597185455e-01 009099 +1.7307e+00 -1.0578e+00
7 7 +1.023276708e+02 -5.778914233e-01 009099 +3.1107e+00 -2.2868e+00
10 10 +4.965785609e-04 -5.620909414e-01 000000 +3.1201e+00 -2.2951e+00
46 46 +1.228581641e-05 -5.625752342e-01 000000 +3.1200e+00 -2.2952e+00
49 49 +1.199996497e-05 -5.625755200e-01 000000 +3.1200e+00 -2.2952e+00
52 52 +1.200353030e-07 -5.625874000e-01 000000 +3.1200e+00 -2.2952e+00
54 53 +6.389070251e-08 -5.625874561e-01 000000 +3.1200e+00 -2.2952e+00
94 94 +1.200003652e-09 -5.625875188e-01 000000 +3.1200e+00 -2.2952e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.448748992000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.383364652e+04 +2.381484891e+02 900000 +2.8115e+00 -3.0420e+00
2 1 +1.383364634e+04 +2.381484899e+02 900000 +2.8115e+00 -3.0420e+00
4 4 +8.048649496e+01 +2.253613942e+02 000000 +2.5242e+00 -1.4521e+00
7 7 +7.030791968e+01 +2.151828189e+02 000000 +2.0110e+00 -1.2122e+00
10 10 +2.463864321e+01 +1.695135424e+02 000000 -9.0879e-01 +2.3755e-01
13 13 +1.911983111e+01 +1.639947303e+02 000000 -1.3855e+00 +3.7282e-01
16 16 +3.223943049e+00 +1.480988422e+02 000000 -3.2412e+00 +1.3194e+00
19 19 +9.063400797e-01 +1.457812393e+02 000000 -3.6136e+00 +1.4496e+00
22 22 +1.496600031e-01 +1.450245592e+02 000000 -3.7403e+00 +1.4807e+00
