% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.058800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.982886113e+04 +3.285171057e+02 99 -1.6337e+00 -4.8943e+00 -6.0398e-01 +4.7582e+00 -2.6881e-01 -7.2757e-01 -8.0732e-01 +2.1442e+00 -4.0161e+00 +3.9199e+00 -1.5996e+00 +2.4581e+00 +3.8858e+00 -1.0878e+00 -1.0364e+00 +1.2634e+00 -4.1503e+00 -4.2798e+00 +4.7491e+00 +7.8921e-01
2 1 +5.982886102e+04 +3.285171054e+02 99 -1.6337e+00 -4.8943e+00 -6.0398e-01 +4.7582e+00 -2.6881e-01 -7.2757e-01 -8.0732e-01 +2.1442e+00 -4.0161e+00 +3.9199e+00 -1.5996e+00 +2.4581e+00 +3.8858e+00 -1.0878e+00 -1.0364e+00 +1.2634e+00 -4.1503e+00 -4.2798e+00 +4.7491e+00 +7.8921e-01
22 22 +4.690571164e+04 +3.926335829e+02 90 -2.0585e+00 -4.9014e+00 -3.2548e+00 +4.7670e+00 +5.8949e-01 -4.0253e+00 +1.3692e-01 +2.4530e+00 -3.9308e+00 +2.2217e+00 +4.3247e-01 +1.2352e+00 -4.9556e+00 -2.4939e+00 -3.1239e+00 +2.3278e+00 -4.2598e+00 -4.3456e+00 +4.7685e+00 -2.5748e-02
46 46 +4.620911244e+04 +3.090406873e+02 90 -2.1074e+00 -4.9023e+00 -3.0143e+00 +4.7726e+00 +1.1381e+00 -3.9527e+00 +2.2456e-01 +2.5243e+00 -3.6971e+00 +1.6904e+00 +6.5702e-01 +9.6931e-01 -4.9446e+00 -2.6446e+00 -3.3531e+00 +2.2869e+00 -4.2592e+00 -4.3534e+00 +4.7738e+00 +1.1117e-01
67 67 +4.475027962e+04 +4.430177672e+02 90 -4.1202e+00 -4.9107e+00 -1.3730e+00 +4.8173e+00 -1.2015e+00 -2.9497e+00 +4.4792e+00 +3.7463e+00 +5.9876e-01 +1.7030e+00 +3.8282e+00 +2.5040e+00 -4.7996e+00 -3.7137e+00 -3.8010e+00 -1.4877e+00 -4.2503e+00 -4.4881e+00 +4.7988e+00 +4.9756e+00
91 91 +4.463928189e+04 +4.288795972e+02 90 -4.2296e+00 -4.9113e+00 -1.2840e+00 +4.8204e+00 -1.1265e+00 -2.7916e+00 +4.3440e+00 +3.6821e+00 +1.3913e-01 +1.8239e+00 +3.9393e+00 +2.5349e+00 -4.5354e+00 -3.6480e+00 -3.6592e+00 -1.2609e+00 -4.2497e+00 -4.4970e+00 +4.7992e+00 +4.9690e+00
218 218 +4.335107039e+04 +4.844817916e+02 90 +3.0765e+00 -4.9262e+00 -3.7132e+00 +4.9201e+00 -2.8946e+00 -3.8196e-01 +4.6164e+00 -7.6892e-01 -4.9431e+00 -1.9306e+00 +3.1417e+00 +2.8137e+00 -4.9807e+00 -3.4662e+00 -4.2115e+00 -1.0950e+00 -4.2400e+00 -4.5732e+00 +4.8886e+00 +4.9242e+00
239 239 +3.837627055e+04 +3.617695024e+02 90 -4.3056e+00 -4.9284e+00 -9.4050e-01 +4.9221e+00 -3.8698e+00 +1.1481e+00 +3.2257e+00 +1.5303e-01 -4.9266e+00 -5.4867e-02 +2.5163e+00 +3.4243e+00 +4.7667e+00 -3.3499e+00 -4.3610e+00 -1.0089e+00 -4.2923e+00 -4.5072e+00 +4.9994e+00 +4.7863e+00
281 281 +3.772713237e+04 +4.041559775e+02 90 -4.5562e+00 -4.9313e+00 -8.4257e-01 +4.9342e+00 -3.7095e+00 +1.0424e+00 +3.7604e+00 +9.0349e-04 -4.9996e+00 -1.2727e+00 +2.5656e+00 +3.4595e+00 +4.5203e+00 -3.4678e+00 -4.5605e+00 -1.0199e+00 -4.2702e+00 -4.4966e+00 +4.9993e+00 +4.7941e+00
325 325 +3.592834181e+04 +3.788805289e+02 90 -2.3417e+00 -4.9351e+00 -1.5060e+00 +4.9616e+00 -3.3368e+00 +1.9735e-01 +4.1391e+00 -1.8504e-01 -4.9992e+00 -1.7720e+00 +2.7374e+00 +2.9099e+00 +2.0824e+00 -3.5260e+00 -3.7209e+00 -1.1833e+00 -4.2058e+00 -4.5076e+00 +5.0000e+00 +4.4877e+00
