% f evaluations | g evaluations | best noise-free fitness - Fopt (1.365125222064e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.998969980e+04 +1.291574336e+02 9999099 +9.9770e-01 -2.4189e+00 -1.4157e+00
2 1 +4.998969970e+04 +1.291574336e+02 9999099 +9.9770e-01 -2.4189e+00 -1.4157e+00
7 7 +4.796236016e+04 +1.313748098e+02 9909999 -1.9050e-01 -2.2547e+00 -1.4040e+00
8 8 +4.723180545e+04 +1.301792033e+02 9999099 +4.0360e-01 -2.3368e+00 -1.4099e+00
12 12 +4.279113069e+04 +1.308777259e+02 9999099 +2.5186e-01 -2.2663e+00 -1.4064e+00
16 16 +3.587647215e+04 +1.320046856e+02 9999099 +2.2019e-02 -2.1345e+00 -1.4009e+00
20 20 +2.057128695e+04 +1.332048062e+02 9999099 -4.0856e-01 -1.8884e+00 -1.3937e+00
24 24 +2.038229889e+04 +1.334179906e+02 9999099 -5.2838e-01 -1.8772e+00 -1.3922e+00
29 29 +1.953047170e+04 +1.346949925e+02 9999099 -6.0141e-01 -1.8598e+00 -1.3850e+00
33 33 +9.107222162e+01 +1.840759964e+02 0090000 -1.2027e+00 -1.5929e+00 -1.1176e+00
37 37 +5.312730004e+01 +1.605181514e+02 0090000 -1.5203e+00 -1.5052e+00 -1.2328e+00
41 41 +3.345661709e+01 +1.699691393e+02 0000000 -1.6868e+00 -1.5002e+00 -1.1906e+00
45 45 +7.664915916e+00 +1.416169419e+02 0090000 -1.7787e+00 -1.4757e+00 -1.3447e+00
50 50 +5.376904166e+00 +1.418894264e+02 0000000 -1.8172e+00 -1.4694e+00 -1.3398e+00
55 55 +2.998407636e+00 +1.395109298e+02 0000000 -1.8307e+00 -1.4696e+00 -1.3553e+00
56 56 +2.067328090e+00 +1.382327489e+02 0080000 -1.8105e+00 -1.4729e+00 -1.3636e+00
64 64 +1.394464273e+00 +1.369287250e+02 0080000 -1.8079e+00 -1.4742e+00 -1.3713e+00
124 124 +2.360587325e-01 +1.365457513e+02 0000800 -1.7279e+00 -1.5076e+00 -1.3734e+00
125 125 +1.171439661e-01 +1.365500043e+02 0000700 -1.7277e+00 -1.5077e+00 -1.3734e+00
133 133 +9.053034606e-02 +1.365283470e+02 0070600 -1.7308e+00 -1.5061e+00 -1.3735e+00
196 196 +8.698998910e-02 +1.365258418e+02 0070000 -1.7300e+00 -1.5063e+00 -1.3735e+00
208 208 +4.513457679e-02 +1.365173614e+02 0070000 -1.7272e+00 -1.5076e+00 -1.3736e+00
214 214 +3.733664091e-02 +1.365147666e+02 0000700 -1.7268e+00 -1.5079e+00 -1.3736e+00
215 215 +1.827937284e-02 +1.365159789e+02 0050700 -1.7270e+00 -1.5077e+00 -1.3736e+00
218 218 +1.516869835e-02 +1.365143450e+02 0060700 -1.7268e+00 -1.5078e+00 -1.3736e+00
222 222 +1.412379061e-02 +1.365130431e+02 0070000 -1.7265e+00 -1.5079e+00 -1.3736e+00
229 229 +4.521954313e-03 +1.365129481e+02 0060000 -1.7264e+00 -1.5080e+00 -1.3736e+00
237 237 +3.823738333e-03 +1.365126542e+02 0050600 -1.7265e+00 -1.5080e+00 -1.3736e+00
252 252 +2.736623474e-03 +1.365126470e+02 0060600 -1.7265e+00 -1.5080e+00 -1.3736e+00
258 258 +2.554219280e-03 +1.365126452e+02 0060600 -1.7265e+00 -1.5080e+00 -1.3736e+00
294 294 +1.044761760e-03 +1.365125562e+02 0050500 -1.7264e+00 -1.5080e+00 -1.3736e+00
311 311 +1.879676620e-04 +1.365125218e+02 0040404 -1.7264e+00 -1.5080e+00 -1.3736e+00
320 320 +1.409736313e-04 +1.365125226e+02 0050400 -1.7264e+00 -1.5080e+00 -1.3736e+00
342 342 +1.037226761e-05 +1.365125224e+02 0040000 -1.7264e+00 -1.5080e+00 -1.3736e+00
