% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.091900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.321364691e+06 +4.533726468e+02 999900099090900909990999909990999009909099099999909099000099090909 -2.7534e+00 -3.8577e+00 +3.1485e+00 +4.8020e+00 -2.8171e+00 +3.9808e+00 -3.2731e+00 +3.2005e+00 -2.4178e+00 +2.2650e+00 -3.6636e+00 -7.3732e-01 +1.3906e-01 -3.2157e+00 -3.6945e+00 -7.2225e-02 -1.1031e-01 +1.9120e+00 +4.2286e+00 -1.6058e+00
14 13 +2.321364691e+06 +4.533726467e+02 999900099090900909990999909990999009909099099999909099000099090909 -2.7534e+00 -3.8577e+00 +3.1485e+00 +4.8020e+00 -2.8171e+00 +3.9808e+00 -3.2731e+00 +3.2005e+00 -2.4178e+00 +2.2650e+00 -3.6636e+00 -7.3732e-01 +1.3906e-01 -3.2157e+00 -3.6945e+00 -7.2225e-02 -1.1031e-01 +1.9120e+00 +4.2286e+00 -1.6058e+00
22 22 +1.406301177e+06 +1.753123016e+02 999900099090900909999999009990990009999099099999909099000099090909 -1.5540e+00 -3.7103e+00 +1.8334e+00 +3.6064e+00 -1.5710e+00 +1.5610e-01 -4.4768e-01 +2.8759e+00 -2.5260e+00 +6.1585e-01 -3.4306e+00 +3.7936e-01 -1.4005e+00 -6.2038e-01 -8.5851e-01 -3.4543e-01 +1.4363e+00 +1.1625e+00 +3.0668e+00 -4.8290e-01
43 43 +1.265944299e+06 +1.419541957e+02 999900099090900909999999009990990009999099999999909099000099090909 -1.4863e+00 -3.6858e+00 +1.4990e+00 +3.4301e+00 -1.2936e+00 -1.1931e-01 -5.8179e-02 +2.8459e+00 -2.5276e+00 +3.7774e-01 -3.4061e+00 +5.8971e-01 -1.3364e+00 -3.5597e-01 -6.0050e-01 -4.1690e-01 +1.7071e+00 +1.1017e+00 +2.8148e+00 -4.1183e-01
64 64 +1.044359983e+06 +1.483482453e+02 999900099090900909999999009990990009999099999999909099000099090909 -1.3615e+00 -3.6410e+00 +1.2101e+00 +3.1884e+00 -8.1379e-01 -6.1535e-01 +5.6550e-01 +2.7910e+00 -2.5297e+00 -1.5806e-01 -3.3627e+00 +8.6886e-01 -1.2076e+00 +1.7914e-01 -7.8557e-02 -7.3527e-01 +2.2404e+00 +8.9849e-01 +2.3950e+00 -2.6224e-01
85 85 +1.013713715e+06 +1.481701730e+02 999900099090900909999999009990990009999099999999909099000099090909 -1.3418e+00 -3.6368e+00 +1.1767e+00 +3.1552e+00 -7.8022e-01 -7.1561e-01 +6.4480e-01 +2.7804e+00 -2.5301e+00 -2.6268e-01 -3.3587e+00 +8.9435e-01 -1.1842e+00 +2.3686e-01 -5.2516e-03 -7.4453e-01 +2.2862e+00 +8.8141e-01 +2.3379e+00 -2.4331e-01
127 127 +9.783898737e+05 +1.427809172e+02 999900099090900909999999009990990009999099999999909099000099090909 -1.3180e+00 -3.6321e+00 +1.1364e+00 +3.1141e+00 -7.4330e-01 -8.5127e-01 +7.3799e-01 +2.7660e+00 -2.5304e+00 -3.6120e-01 -3.3544e+00 +9.2331e-01 -1.1558e+00 +2.9770e-01 +7.3301e-02 -7.5644e-01 +2.3350e+00 +8.6558e-01 +2.2694e+00 -2.2307e-01
148 148 +9.557475013e+05 +1.418864344e+02 999900099090900909999999009990990009999099999999909099000099090909 -1.3020e+00 -3.6292e+00 +1.1092e+00 +3.0858e+00 -7.2028e-01 -9.4892e-01 +7.9904e-01 +2.7553e+00 -2.5307e+00 -4.1485e-01 -3.3517e+00 +9.4177e-01 -1.1369e+00 +3.3425e-01 +1.2044e-01 -7.6493e-01 +2.3648e+00 +8.5643e-01 +2.2239e+00 -2.1084e-01
169 169 +9.505648151e+05 +1.423535104e+02 999900099090900909999999009990990009999099999999909099000099090909 -1.2982e+00 -3.6286e+00 +1.1026e+00 +3.0788e+00 -7.1512e-01 -9.7206e-01 +8.1322e-01 +2.7525e+00 -2.5307e+00 -4.2577e-01 -3.3511e+00 +9.4595e-01 -1.1325e+00 +3.4218e-01 +1.3060e-01 -7.6707e-01 +2.3713e+00 +8.5445e-01 +2.2131e+00 -2.0819e-01
211 211 +9.225082960e+05 +1.501495589e+02 999900099090900909999999009990990009999099999999909099000099090909 -1.2772e+00 -3.6252e+00 +1.0659e+00 +3.0394e+00 -6.8743e-01 -1.0949e+00 +8.9107e-01 +2.7363e+00 -2.5310e+00 -4.8203e-01 -3.3479e+00 +9.6859e-01 -1.1087e+00 +3.8417e-01 +1.8398e-01 -7.7943e-01 +2.4060e+00 +8.4398e-01 +2.1534e+00 -1.9409e-01
253 253 +8.974488351e+05 +1.624288107e+02 999900099090900909999999009990990009999099999999909099000099090909 -1.2575e+00 -3.6222e+00 +1.0302e+00 +3.0001e+00 -6.6301e-01 -1.1941e+00 +9.6281e-01 +2.7197e+00 -2.5314e+00 -5.2802e-01 -3.3451e+00 +9.8889e-01 -1.0878e+00 +4.1994e-01 +2.2909e-01 -7.9211e-01 +2.4362e+00 +8.3491e-01 +2.0975e+00 -1.8212e-01
295 295 +8.700156784e+05 +1.740981033e+02 999900099090900909999999009990990009999099999999909099000099090909 -1.2346e+00 -3.6190e+00 +9.8600e-01 +2.9489e+00 -6.3647e-01 -1.2845e+00 +1.0444e+00 +2.7005e+00 -2.5317e+00 -5.7470e-01 -3.3420e+00 +1.0113e+00 -1.0654e+00 +4.5759e-01 +2.7566e-01 -8.0861e-01 +2.4683e+00 +8.2518e-01 +2.0319e+00 -1.6953e-01
358 358 +8.468551451e+05 +1.754636727e+02 999900099090900909999999009990990009999099999999909099000099090909 -1.2142e+00 -3.6154e+00 +9.4072e-01 +2.8901e+00 -6.1314e-01 -1.3458e+00 +1.1161e+00 +2.6871e+00 -2.5320e+00 -6.1084e-01 -3.3395e+00 +1.0297e+00 -1.0466e+00 +4.8903e-01 +3.1213e-01 -8.2505e-01 +2.4931e+00 +8.1614e-01 +1.9722e+00 -1.5970e-01
379 379 +2.571477769e+05 +1.041212999e+02 999900090090900099990909009990990009909090999909909099009099000909 -9.3057e-01 -3.0028e+00 +2.5915e-01 +1.8295e+00 -1.7330e-01 -2.5842e+00 +2.3976e+00 +2.5402e+00 -2.4678e+00 -1.8468e+00 -3.0172e+00 +1.2179e+00 -7.5663e-01 +9.5031e-01 +1.0796e+00 -1.1338e+00 +2.2157e+00 +6.9690e-01 +9.1972e-02 +2.3859e-01
